#{"t_start": 1738564177.2584584, "env_id": "None"}
r,l,t
-321.128426,100,3792.604959
-318.112752,100,3797.683055
-321.944851,100,3802.998888
-316.354227,100,3808.591
-326.213529,100,3816.81114
-325.00963,100,3823.348382
-316.326282,100,3828.693906
-327.129888,100,3835.152281
-322.102616,100,3847.372896
-326.247729,100,3859.365072
-317.817595,100,3865.183899
-310.85651,100,3871.001863
-316.471023,100,3883.54536
-317.135579,100,3889.471301
-321.354056,100,3894.664104
-323.946357,100,3900.093226
-318.178874,100,3905.538517
-315.91913,100,3910.947589
-319.352261,100,3915.887693
-320.388179,100,3921.24468
-317.54395,100,3927.029375
-324.058307,100,3939.495134
-317.93696,100,3945.320487
-234.725021,76,3950.593212
-332.710479,100,3956.096964
-317.157403,100,3961.175537
-317.047033,100,3966.725121
-323.64867,100,3972.177849
-320.849615,100,3979.974364
-316.929819,100,3985.01395
-326.14154,100,3990.197362
-323.465057,100,3996.218511
-329.857218,100,4002.893586
-320.974904,100,4008.133317
-326.465398,100,4015.195463
-325.526735,100,4020.489571
-329.862043,100,4025.932684
-332.378817,100,4031.147963
-320.845815,100,4036.139789
-319.378438,100,4041.365076
-316.559325,100,4048.838616
-328.622398,100,4053.846951
-325.038266,100,4062.986231
-319.553385,100,4069.843284
-318.521501,100,4074.92858
-323.341995,100,4080.08071
-316.052374,100,4085.309812
-317.370889,100,4090.559036
-325.941917,100,4095.797652
-331.047444,100,4102.503473
-331.931405,100,4107.733741
-319.376632,100,4112.831762
-320.678046,100,4120.019805
-323.43739,100,4125.506302
-318.780266,100,4130.632068
-331.616713,100,4164.692163
-331.203744,100,4170.106111
-324.870114,100,4175.924002
-318.568038,100,4187.990151
-325.730964,100,4199.011178
-320.67721,100,4211.218064
-322.061554,100,4223.202971
-327.354427,100,4228.396377
-324.947001,100,4233.515685
-320.397788,100,4246.156343
-321.822485,100,4251.335838
-317.444394,100,4260.232798
-317.301141,100,4265.438322
-322.95245,100,4270.44837
-328.083398,100,4281.61404
-321.469308,100,4287.693581
-319.854369,100,4293.089715
-328.885732,100,4300.539532
-330.552354,100,4305.806875
-322.546325,100,4311.06597
-320.165453,100,4318.081205
-325.709763,100,4323.179239
-317.715642,100,4335.023103
-334.309172,100,4340.336611
-319.518264,100,4345.793255
-338.024993,100,4351.14317
-331.533468,100,4357.721589
-317.194976,100,4363.954095
-325.20883,100,4369.067467
-318.482786,100,4374.102563
-322.923579,100,4379.561079
-331.814495,100,4384.917809
-319.081569,100,4389.88906
-320.723612,100,4395.384654
-314.216775,100,4401.036185
-334.985232,100,4407.806694
-316.863546,100,4412.89833
-316.437561,100,4424.503404
-316.508309,100,4429.725282
-321.599343,100,4441.593727
-327.742535,100,4446.596652
-321.206,100,4451.652081
-319.587333,100,4456.890019
-325.423292,100,4462.065519
-314.702064,100,4474.129245
-322.861935,100,4481.758921
-329.184205,100,4487.213616
-318.669662,100,4492.492111
-321.467048,100,4497.673858
-315.441978,100,4502.661368
-320.401216,100,4507.986767
-339.971913,100,4513.180502
-321.259197,100,4518.427182
-322.253234,100,4523.552043
-320.510712,100,4528.903601
-317.072465,100,4536.507197
-323.367822,100,4543.491148
-319.328684,100,4548.617481
-318.20295,100,4553.59264
-315.940041,100,4558.99079
-318.726683,100,4564.218159
-323.4427,100,4569.334441
-317.616738,100,4574.725412
-315.593059,100,4580.138875
-320.414848,100,4585.147046
-319.787407,100,4590.172166
-317.59771,100,4595.761896
-328.468298,100,4603.186646
-321.411638,100,4608.394925
-318.556928,100,4616.248416
-321.096152,100,4621.247451
-318.997263,100,4626.254503
-316.399605,100,4631.485654
-313.921428,100,4637.056295
-322.884047,100,4642.060673
-317.176995,100,4647.087016
-321.311034,100,4654.070013
-315.169911,100,4661.627165
-318.125988,100,4666.80653
-318.02424,100,4672.114368
-322.680983,100,4677.519062
-316.065242,100,4682.6459
-319.685849,100,4694.387572
-316.336616,100,4699.556776
-329.669405,100,4704.94515
-314.71688,100,4710.144087
-328.241501,100,4715.526534
-323.006705,100,4722.677464
-318.958369,100,4727.899468
-323.05256,100,4733.119681
-320.191665,100,4738.218026
-320.71669,100,4743.598212
-332.447419,100,4748.643197
-326.576889,100,4753.64959
-325.983501,100,4758.669852
-329.136444,100,4763.646641
-320.217763,100,4770.862466
-327.559419,100,4777.078861
-327.684333,100,4783.690713
-323.757287,100,4788.997781
-317.951836,100,4831.876539
-321.671553,100,4838.628636
-324.596837,100,4844.853797
-317.207337,100,4850.175388
-327.316967,100,4855.184386
-318.860611,100,4867.148503
-316.664032,100,4872.371626
-318.12567,100,4877.372984
-322.086778,100,4882.948136
-326.620549,100,4890.845683
-313.050588,100,4897.432024
-318.658101,100,4903.972016
-324.98855,100,4915.967402
-316.075418,100,4921.843381
-315.845246,100,4933.789811
-330.171595,100,4945.805848
-320.39761,100,4958.405351
-318.139377,100,4966.398119
-313.330426,100,4978.766833
-316.697512,100,4990.821069
-327.771119,100,5003.130735
-320.116276,100,5009.618521
-322.190323,100,5014.922758
-323.150347,100,5022.277764
-324.400676,100,5027.504812
-324.753449,100,5032.572124
-315.376829,100,5037.687532
-318.039722,100,5049.838034
-330.22953,100,5062.368011
-320.447741,100,5068.40807
-316.936618,100,5073.606383
-330.309044,100,5081.22928
-317.873875,100,5088.318
-318.883206,100,5093.653522
-325.472356,100,5098.707172
-325.786173,100,5110.59692
-317.735006,100,5115.819093
-322.641503,100,5126.380835
-324.6822,100,5131.514029
-317.36319,100,5138.578101
-326.331636,100,5150.237366
-323.164848,100,5162.560857
-327.280139,100,5167.770301
-328.258038,100,5172.850251
-318.047881,100,5178.080798
-328.680995,100,5183.508311
-318.01667,100,5188.524441
-317.972572,100,5193.451533
-320.416111,100,5200.988887
-316.875863,100,5206.316099
-314.96651,100,5211.512108
-322.114328,100,5216.642167
-314.18635,100,5227.439519
-317.256094,100,5232.416176
-319.77669,100,5237.608324
-316.106358,100,5242.814798
-313.811792,100,5248.065076
-321.275083,100,5253.918331
-331.603169,100,5263.818487
-319.291579,100,5268.877205
-317.853406,100,5274.067007
-319.632702,100,5279.193902
-330.998131,100,5284.294097
-313.908352,100,5296.845769
-325.754401,100,5301.935726
-314.859533,100,5307.649767
-322.063894,100,5312.864713
-326.020505,100,5320.145733
-314.866262,100,5325.934899
-310.097872,100,5332.310417
-326.404722,100,5337.515731
-312.519234,100,5342.774291
-321.146652,100,5348.013426
-315.17221,100,5352.997364
-312.421048,100,5358.214453
-313.715677,100,5363.866458
-317.106122,100,5369.010492
-321.444746,100,5373.987724
-321.579056,100,5384.981522
-318.303983,100,5390.192629
-319.640829,100,5395.354614
-320.731045,100,5400.289536
-317.462972,100,5406.422519
-316.031038,100,5411.641265
-314.337378,100,5417.584043
-330.587664,100,5422.803706
-323.172894,100,5428.091972
-319.701138,100,5433.124721
-312.179041,100,5445.280608
-322.335193,100,5450.528877
-329.015039,100,5455.927916
-320.168738,100,5461.04156
-322.597254,100,5466.21613
-312.162083,100,5471.648618
-319.865781,100,5476.887017
-319.154422,100,5481.92566
-312.104902,100,5487.364275
-339.214152,100,5493.344152
-320.62383,100,5505.471519
-321.449181,100,5510.78135
-317.645486,100,5543.784975
-319.159787,100,5549.027409
-322.859827,100,5554.076095
-322.178891,100,5561.736733
-319.677046,100,5573.986068
-316.124958,100,5579.194316
-326.806037,100,5588.56743
-320.685374,100,5593.567142
-322.005469,100,5598.935145
-324.786401,100,5603.878631
-318.670499,100,5608.963443
-325.59293,100,5613.947935
-319.227934,100,5621.846267
-320.147281,100,5627.19714
-316.943119,100,5633.427272
-322.540394,100,5638.470604
-313.505985,100,5644.151338
-313.998934,100,5649.577075
-311.137949,100,5655.247103
-318.752613,100,5662.121945
-325.744006,100,5667.34103
-317.816506,100,5679.883471
-320.390436,100,5685.372195
-329.805328,100,5697.447539
-316.277089,100,5706.166926
-313.704917,100,5711.516446
-318.912228,100,5716.617386
-312.205933,100,5722.083282
-327.855787,100,5727.300271
-315.513704,100,5733.31249
-316.471231,100,5740.363075
-315.720579,100,5745.706144
-317.879699,100,5750.77444
-324.847129,100,5755.907064
-324.434593,100,5761.064406
-323.091195,100,5765.956413
-314.971983,100,5771.252152
-312.598154,100,5777.457578
-317.228458,100,5782.492375
-316.31976,100,5790.12294
-338.097185,100,5802.932686
-314.567927,100,5808.302246
-313.187257,100,5821.024492
-313.64424,100,5826.470826
-328.325541,100,5831.724552
-315.218013,100,5836.877993
-316.731772,100,5842.414521
-328.193899,100,5849.184737
-325.045557,100,5854.766729
-318.354855,100,5862.316942
-318.488208,100,5867.585903
-328.059613,100,5872.708984
-317.127203,100,5878.058368
-318.402051,100,5889.978242
-325.533952,100,5902.04191
-316.607561,100,5907.435081
-322.575427,100,5912.411155
-332.433867,100,5919.565025
-313.398937,100,5925.767605
-319.136713,100,5930.966065
-322.51504,100,5938.278056
-318.168969,100,5950.064811
-320.970641,100,5962.182759
-316.072234,100,5967.728093
-317.583123,100,5972.75157
-315.456963,100,5980.049452
-316.962181,100,5985.536234
-313.637874,100,5990.812845
-329.405846,100,6002.843109
-320.607802,100,6015.007536
-316.740401,100,6027.343053
-316.922737,100,6039.908729
-315.431893,100,6045.57114
-324.092707,100,6050.893086
-320.329396,100,6055.946239
-325.183671,100,6060.917685
-341.406198,100,6073.105085
-319.19788,100,6078.257789
-320.224265,100,6083.590824
-328.126666,100,6088.581031
-316.063483,100,6095.395458
-315.49352,100,6103.575891
-318.606284,100,6110.017154
-315.427982,100,6115.590977
-314.974027,100,6120.94149
-313.554112,100,6126.171079
-314.310017,100,6131.342697
-313.760704,100,6136.791547
-313.928799,100,6142.16896
-315.430254,100,6147.607127
-313.80971,100,6153.067878
-312.714454,100,6160.526612
-324.499696,100,6166.171015
-315.244662,100,6171.865188
-315.98258,100,6179.941787
-317.819611,100,6185.651106
-324.382414,100,6192.581094
-319.186766,100,6197.571498
-312.808152,100,6203.278324
-314.726362,100,6208.489489
-311.733472,100,6244.045391
-313.301014,100,6252.325472
-312.448037,100,6259.679126
-319.457729,100,6264.985444
-337.081439,100,6270.080634
-323.98346,100,6275.283763
-312.622508,100,6288.190062
-312.629688,100,6293.989923
-318.295637,100,6299.178043
-315.348805,100,6304.170899
-331.62967,100,6309.352985
-317.780854,100,6314.630574
-322.755996,100,6319.696716
-323.508447,100,6324.662939
-313.530191,100,6330.406329
-326.966463,100,6335.860765
-311.509339,100,6343.753671
-316.832244,100,6348.976662
-317.480455,100,6354.41153
-322.989596,100,6360.020942
-329.54621,100,6372.214432
-322.346744,100,6384.447866
-339.678742,100,6391.903514
-320.620786,100,6399.412356
-310.254359,100,6406.640774
-323.651368,100,6411.816917
-319.061905,100,6416.844427
-313.615924,100,6422.650173
-320.890705,100,6427.805382
-316.784303,100,6432.910769
-318.403528,100,6444.845752
-322.585315,100,6450.053686
-314.974771,100,6457.217228
-327.077641,100,6464.428956
-315.099524,100,6476.410695
-316.241359,100,6481.738855
-316.221465,100,6487.07468
-312.838294,100,6492.783655
-325.665619,100,6497.940814
-316.909264,100,6509.987845
-328.91566,100,6522.707784
-317.747895,100,6527.878567
-323.981644,100,6534.509991
-314.255908,100,6539.823123
-313.929823,100,6547.599804
-313.262533,100,6552.687639
-313.082156,100,6558.352331
-316.974752,100,6570.418044
-313.675036,100,6576.381207
-315.575446,100,6583.556468
-311.350952,100,6591.167935
-315.907148,100,6603.013206
-333.231457,100,6608.292485
-312.877296,100,6613.84929
-316.72975,100,6621.111199
-311.924042,100,6626.313657
-314.271426,100,6631.403896
-314.073245,100,6638.157258
-317.101443,100,6650.62496
-319.623213,100,6659.833826
-315.102778,100,6664.983505
-314.826894,100,6676.757015
-314.03313,100,6683.54623
-329.36039,100,6689.92684
-315.88391,100,6695.097193
-311.414658,100,6703.085503
-316.865691,100,6715.030244
-312.094728,100,6721.253234
-317.637136,100,6726.608789
-313.047437,100,6731.730876
-314.444335,100,6736.907451
-320.392745,100,6742.401879
-314.924249,100,6749.876593
-315.161417,100,6755.007913
-324.603551,100,6763.851017
-314.29745,100,6769.460977
-315.649615,100,6774.800329
-310.057864,100,6779.987945
-312.684088,100,6792.418163
-313.88159,100,6797.726685
-316.498281,100,6802.718098
-314.473733,100,6807.899225
-312.765595,100,6813.626057
-313.160765,100,6822.724117
-313.529631,100,6835.12575
-313.576351,100,6847.663046
-324.411844,100,6852.836015
-311.127342,100,6858.777693
-320.965171,100,6864.461277
-317.139552,100,6869.395913
-317.107326,100,6875.458012
-322.713127,100,6882.930707
-313.507258,100,6888.579925
-322.65283,100,6894.064079
-319.959098,100,6899.319447
-315.515868,100,6904.796993
-315.425115,100,6909.907057
-314.846927,100,6915.003049
