#{"t_start": 1737249588.6718976, "env_id": "None"}
r,l,t
-71.755341,1000,133609.498465
-62.976533,1000,133662.541291
-76.247619,1000,133713.7729
-86.028314,1000,133767.314808
-161.094925,1000,133816.960131
-132.331616,1000,133866.652121
-56.052404,1000,133919.157214
-57.866671,1000,133979.691157
-179.51651,1000,134282.976695
-89.695359,1000,134332.225934
-85.744895,1000,134380.595773
-106.218923,1000,134425.132449
-65.426903,1000,134481.101734
-5.769133,226,134495.561675
-198.202384,1000,134543.647664
-68.916872,1000,134606.696483
-99.62726,1000,134656.438244
-68.710758,1000,134706.219573
-223.695116,1000,134754.395245
-79.009797,1000,135063.376353
-59.034997,1000,135119.792666
-296.901357,1000,135168.650457
-84.617863,1000,135217.979668
-90.712592,1000,135273.697992
-219.278595,1000,135321.3861
-137.636801,1000,135372.756037
-78.899277,1000,135420.381814
-96.598368,1000,135469.529037
-164.764076,1000,135517.200337
-114.367518,1000,135820.880768
-408.444407,1000,135864.609883
-76.132238,1000,135914.914719
-99.404332,1000,135961.470139
-99.080542,1000,136008.46
-99.262661,1000,136055.904462
-109.448414,1000,136103.200676
-144.305432,1000,136150.039447
-96.399076,1000,136208.43244
-109.026198,1000,136256.766314
-131.623186,1000,136547.40099
-56.434155,1000,136601.957132
-88.436677,1000,136649.456437
-157.751224,1000,136697.825109
-75.167393,1000,136746.329209
-62.047003,1000,136805.952497
-70.621236,1000,136868.204009
-90.623013,1000,136915.108492
-67.809529,1000,136975.427945
-133.903345,1000,137021.627817
-62.469368,1000,137309.686274
-148.312491,1000,137358.912588
-108.330956,1000,137406.190097
-91.882057,1000,137454.243902
-196.503613,1000,137503.636935
-78.537435,1000,137553.957479
-76.599814,1000,137600.968655
-94.087858,1000,137649.88266
-55.515982,1000,137699.158408
-85.052533,1000,137749.064128
-86.308898,1000,138046.961028
-73.083589,1000,138094.958775
-55.143499,1000,138145.01082
-99.541303,1000,138193.054381
-42.745385,1000,138256.814702
-65.693383,1000,138306.244169
-105.254132,1000,138353.637356
-142.15694,1000,138400.103083
-85.095431,1000,138447.63993
-134.703284,1000,138493.545038
-139.873309,1000,138808.85389
-89.573309,1000,138859.245399
-98.582812,1000,138907.006919
-69.188938,1000,138957.957675
-91.752382,1000,139005.541084
-100.580464,1000,139053.042824
-67.282301,1000,139103.689327
-67.011202,1000,139153.005894
-141.947954,1000,139200.944505
-108.070111,1000,139256.829077
-82.705411,1000,139556.232113
-89.096563,1000,139603.894057
-101.867206,1000,139651.817768
-30.587327,1000,139721.420598
-117.233739,1000,139768.074069
-56.324761,1000,139821.824511
-117.720197,1000,139869.801267
-47.820027,1000,139939.342674
-81.034364,1000,139990.687118
-33.696982,857,140048.291023
-66.736983,1000,140348.140437
-97.057723,1000,140395.59704
-76.524611,1000,140449.708689
-197.338729,1000,140500.806649
-77.142012,1000,140549.430558
-332.144627,1000,140599.126434
-152.59602,1000,140647.361884
-96.342421,1000,140694.663954
-145.280787,1000,140740.934863
-90.575258,1000,140791.220867
-89.384987,1000,141087.129319
-107.566176,1000,141138.656679
-99.282168,1000,141186.915946
-52.062616,1000,141242.785527
-252.70995,1000,141290.872171
-108.306729,1000,141336.18337
-63.442465,1000,141395.646659
-233.349778,1000,141448.30487
-91.878129,1000,141497.90256
-100.746642,1000,141548.342761
-327.887541,1000,141870.94952
-156.581876,1000,141917.613737
-89.944077,1000,141967.979388
-117.556402,1000,142016.993319
-105.453699,1000,142069.475299
-169.390869,1000,142118.863225
-98.498934,1000,142168.162958
-104.444144,1000,142214.432377
-100.186398,1000,142269.721745
-114.034703,1000,142323.162633
-63.964136,1000,142632.660843
-102.561245,1000,142682.449998
-411.836751,1000,142727.708736
-101.779442,1000,142777.775658
-5.634911,107,142784.160251
-85.765532,1000,142836.510334
-73.646811,1000,142884.783681
-102.115376,1000,142931.874998
-76.639107,1000,142998.378432
-55.587217,1000,143057.405238
-220.397776,1000,143107.877614
-44.716035,1000,143418.108292
-167.972536,1000,143464.265676
-168.732442,1000,143510.725403
-149.790801,1000,143559.003496
-121.23929,1000,143609.457973
-86.986946,1000,143660.826966
-182.523033,1000,143706.138448
-169.833979,1000,143756.987758
-87.074886,1000,143808.113837
-192.487653,1000,143854.031771
-64.15292,1000,144164.720044
-91.796734,1000,144218.39432
-106.177597,1000,144266.711216
-87.228109,1000,144316.873325
-79.280465,1000,144368.721809
-173.267143,1000,144414.650376
-113.153918,1000,144464.367479
-72.42653,1000,144520.375664
-85.705172,1000,144573.033025
-341.405355,1000,144624.260457
-73.170508,1000,144883.769208
-79.113955,1000,144935.353085
-106.831433,1000,144983.978789
-104.467357,1000,145038.000185
-91.81549,1000,145087.062028
-67.695886,1000,145135.306172
-93.737017,1000,145185.213228
-114.170268,1000,145233.6155
-191.350613,1000,145280.833557
-75.676766,1000,145342.950093
-85.046,1000,145633.076637
-95.954342,1000,145681.584573
-78.173414,1000,145732.649178
-242.663275,1000,145785.514035
-49.371519,1000,145846.750485
-117.650643,1000,145896.617213
-93.994145,1000,145944.313054
-97.315184,1000,145998.233514
-93.076552,1000,146054.447915
-84.701979,1000,146102.131202
-151.02937,1000,146401.934034
-90.967411,1000,146453.547596
-140.115742,1000,146499.383447
-126.486155,1000,146544.460562
-101.092421,1000,146599.304279
-98.179958,1000,146650.219872
-101.216114,1000,146697.322914
-106.868099,1000,146751.28771
-190.642601,1000,146800.628462
-75.05515,1000,146848.033555
-280.27406,1000,147163.026266
-10.189777,208,147175.142926
-96.645359,1000,147221.657518
-73.847989,1000,147271.529676
-91.006898,1000,147318.694175
-80.186308,1000,147365.188555
-406.129553,1000,147410.340719
-106.653139,1000,147459.511519
-81.199879,1000,147517.164805
-65.100649,1000,147567.864375
-86.973271,1000,147618.944698
-92.171762,1000,147883.654854
-63.32724,1000,147938.27604
-61.338121,1000,147996.674708
-67.160613,1000,148048.695495
-85.832842,1000,148096.391152
-159.071226,1000,148143.596506
-64.723175,1000,148199.97471
-8.649079,119,148206.901161
-98.491761,1000,148255.17435
-100.45748,1000,148302.862648
-92.713515,1000,148570.617755
-9.787742,265,148587.405772
-84.665857,1000,148634.394213
-81.743757,1000,148683.690087
-103.614164,1000,148739.722822
-25.118748,537,148770.179797
-12.697055,187,148781.945383
-191.057899,1000,148829.371072
-13.612817,278,148847.559349
-110.006497,1000,148892.935454
-80.852187,1000,148941.649445
-71.229449,1000,148992.993036
-9.426193,182,149003.436709
-90.233294,1000,149055.394838
-74.383481,1000,149348.225101
-515.734637,1000,149393.767572
-93.793283,1000,149444.683536
-72.157142,1000,149494.384575
-74.998466,1000,149543.591728
-77.497831,1000,149590.156496
-7.67716,201,149603.426867
-124.072052,1000,149649.840358
-69.078537,1000,149707.028617
-63.134695,1000,149761.814175
-78.080235,1000,149811.401347
-817.793481,1000,150112.331478
-72.291355,1000,150158.699965
-9.167202,207,150172.307299
-125.212576,1000,150220.643614
-54.636886,1000,150274.332269
-110.651162,1000,150324.472552
-98.606219,1000,150373.052652
-79.301233,1000,150420.850377
-312.933971,1000,150469.142651
-48.40128,1000,150525.097862
-198.704004,1000,150578.380388
-90.767241,1000,150823.895826
-100.278865,1000,150872.703395
-88.116904,1000,150930.40122
-79.530165,1000,150980.768603
-4.284595,70,150984.671594
-72.594158,1000,151034.622562
-188.984841,1000,151083.054338
-76.15037,1000,151132.198659
-100.540529,1000,151187.67505
-80.895372,1000,151235.670193
-78.305526,1000,151283.974424
-72.890607,1000,151537.424229
-62.186674,1000,151586.933735
-82.558231,1000,151635.407477
-117.327876,1000,151681.842731
-91.146762,1000,151729.362019
-55.472353,1000,151784.108562
-82.322603,1000,151836.323254
-59.763599,1000,151899.66865
-37.462831,1000,151962.569088
-259.982637,1000,152009.734064
-93.330541,1000,152333.898379
-114.388856,1000,152382.848919
-273.622908,1000,152432.181447
-42.815359,1000,152497.009252
-85.537693,1000,152547.903517
-51.585767,1000,152605.864469
-73.599753,1000,152656.328736
-55.860359,1000,152708.641164
-244.450777,1000,152758.963889
-205.153716,1000,152804.730822
-271.10507,1000,153082.942686
-84.063631,1000,153129.705201
-76.428523,1000,153178.340796
-197.70411,1000,153234.742804
-64.544876,1000,153287.417618
-40.048246,1000,153347.935753
-112.252704,1000,153393.052048
-81.151001,1000,153438.489999
-48.878509,1000,153497.542784
-83.885162,1000,153548.370191
-82.194956,1000,153831.960277
-129.480837,1000,153877.527653
-91.635278,1000,153925.149909
-81.051422,1000,153976.637651
-205.34402,1000,154028.220093
-48.705305,1000,154077.405382
-79.626593,1000,154131.494258
-82.461489,1000,154180.528886
-53.700791,1000,154238.698203
-56.701969,1000,154290.843544
-66.568269,1000,154592.700056
-63.00088,1000,154652.588063
-192.237298,1000,154702.16907
-50.205807,1000,154753.990313
-101.401585,1000,154804.945715
-87.113319,1000,154857.765075
-186.004019,1000,154906.401955
-106.381378,1000,154952.118955
-72.587072,1000,155001.759567
-106.938728,1000,155049.355056
-271.921605,1000,155333.345609
-79.10657,1000,155386.230283
-107.836569,1000,155438.027721
-73.247266,1000,155486.460947
-117.336982,1000,155533.810095
-88.246417,1000,155582.235697
-158.98493,1000,155629.526198
-109.33402,1000,155676.236582
-52.263568,1000,155727.028583
-4.769606,37,155729.165033
-42.45706,1000,156037.316857
-116.413759,1000,156082.973153
-76.676604,1000,156133.628936
-88.447525,1000,156184.42042
-90.476863,1000,156233.208882
-152.454491,1000,156279.367389
-114.371768,1000,156325.473739
-48.035094,1000,156383.182806
-74.226237,1000,156432.814409
-63.680225,1000,156485.017002
-350.620608,1000,156792.449419
-62.35376,1000,156842.284915
-257.299788,1000,156887.009553
-106.803132,1000,156934.827497
-118.579524,1000,156984.143485
-90.685105,1000,157032.601313
-65.681912,1000,157082.214287
-78.352195,1000,157131.751564
-136.061221,1000,157179.553674
-228.453419,1000,157225.855936
-75.545814,1000,157527.467086
-93.490494,1000,157575.596634
-77.58917,1000,157624.022685
-205.384582,1000,157671.275049
-12.663434,240,157689.384217
-87.618486,1000,157738.875677
-122.664178,1000,157784.340899
-108.681384,1000,157834.513618
-57.050542,1000,157883.93138
-100.733375,1000,157930.241482
-112.097348,1000,157975.895374
-185.562594,1000,158265.758657
-57.37375,1000,158329.567556
-118.902271,1000,158395.688389
-71.386383,1000,158443.261578
-80.612596,1000,158493.431535
-127.950343,1000,158538.404878
-84.466893,1000,158587.10933
-97.437966,1000,158633.498061
-62.194666,1000,158682.769046
-5.734407,48,158685.825258
-81.097295,1000,158733.653288
-111.842748,1000,159013.774604
-92.995982,1000,159063.402864
-142.011284,1000,159112.435606
-36.075801,1000,159174.821998
-53.114499,1000,159227.974006
-77.092379,1000,159275.006745
-118.638198,1000,159320.968178
-91.588358,1000,159367.455518
-81.604699,1000,159415.217361
-182.553911,1000,159461.19418
-76.586427,1000,159755.532649
-85.967081,1000,159805.35033
-145.419613,1000,159851.97509
-88.614899,1000,159898.714805
-53.052024,1000,159951.150287
-85.520358,1000,159998.864511
-77.128163,1000,160047.668113
-87.750856,1000,160094.239886
-160.42688,1000,160141.601802
-66.873701,1000,160190.166096
-104.501855,1000,160482.114373
-91.044881,1000,160528.205487
-198.413809,1000,160574.046062
-54.246311,1000,160639.252573
-80.96046,1000,160688.478694
-76.566027,1000,160736.02509
-161.612362,1000,160789.347758
-122.197067,1000,160835.661109
-66.697848,1000,160884.002965
-68.870725,1000,160931.247382
-79.753608,1000,161228.679728
-132.672261,1000,161275.313868
-72.85191,1000,161323.755503
-206.222288,1000,161371.130787
-72.389463,1000,161418.544376
-124.139633,1000,161465.135578
-78.622678,1000,161516.188975
-209.204112,1000,161563.558361
-72.535746,1000,161612.515976
-77.124476,1000,161661.070486
-246.620676,1000,161908.08046
-86.37701,1000,161956.785456
-224.429534,1000,162002.660595
-81.37856,1000,162052.78142
-50.799454,1000,162111.763865
-78.835059,1000,162161.000538
-107.957516,1000,162207.951163
-81.726999,1000,162256.806006
-110.688857,1000,162302.21567
-71.794663,1000,162352.549445
-63.802054,1000,162656.261641
-99.10129,1000,162703.59285
-87.338379,1000,162752.007343
-79.970166,1000,162802.1626
-248.684295,1000,162848.966765
-60.951827,1000,162899.685919
-85.523606,1000,162953.329394
-23.983803,350,162971.522499
-104.326918,1000,163024.188222
-84.865866,1000,163071.949162
-68.365335,1000,163123.454422
-297.959878,1000,163413.860832
-69.672589,1000,163474.362323
-53.208023,1000,163534.437558
-70.770793,1000,163583.001194
-69.458356,1000,163632.909237
-93.831549,1000,163680.860574
-114.072442,1000,163726.249466
-159.760689,1000,163774.828687
-112.559262,1000,163819.954154
-124.079486,1000,163868.990925
-73.322906,1000,164162.095662
-27.913446,517,164191.712142
-79.034908,1000,164244.808201
-39.647907,484,164270.906816
-91.124828,1000,164320.859771
-53.091876,1000,164372.073992
-186.390433,1000,164417.916262
-95.692711,1000,164467.286749
-48.942906,900,164527.509363
-107.412649,1000,164572.578336
-90.689846,1000,164620.731928
-68.942001,1000,164892.236636
-54.562557,1000,164948.480512
-61.042335,1000,165006.28311
-168.098988,1000,165053.12216
-88.005728,1000,165101.600022
-67.803827,1000,165155.183214
-110.81512,1000,165200.686847
-272.699454,1000,165248.85229
-192.347115,1000,165295.518544
-151.203648,1000,165348.677604
-13.147345,244,165364.176862
-265.228262,1000,165618.385275
-95.736974,1000,165675.126208
-184.383193,1000,165721.6044
-99.522021,1000,165773.027624
-79.594946,1000,165827.067878
-108.661447,1000,165877.204089
-52.715269,1000,165933.368352
-54.431012,1000,165994.343474
-49.973188,1000,166053.578106
-67.724395,1000,166112.956084
-101.008797,1000,166396.489229
-75.103301,1000,166442.336277
-105.724974,1000,166488.576655
-85.823506,1000,166534.833422
-71.60484,1000,166588.957944
-44.745969,1000,166646.823497
-105.197806,1000,166695.825774
-87.13119,1000,166742.393648
-281.108442,1000,166788.18159
-100.206644,1000,166834.134152
-83.446128,1000,167123.859507
-75.185255,1000,167173.091767
-78.115829,1000,167222.143951
-167.814226,1000,167273.315736
-49.16717,1000,167329.150398
-87.378677,1000,167375.224936
-62.700461,1000,167426.043629
-82.242329,1000,167473.033112
-93.758933,1000,167518.833798
-116.351426,1000,167564.01189
-90.267467,1000,167844.911508
-108.109291,1000,167890.658587
-51.265949,1000,167947.767722
-112.495286,1000,167997.99244
-57.551988,1000,168056.595482
-92.805435,1000,168103.356655
-106.322353,1000,168149.244829
-214.7881,1000,168198.661553
-134.574448,1000,168252.133385
-138.54176,1000,168304.999465
-69.311536,1000,168607.900664
-83.387609,1000,168657.373217
-60.905313,1000,168710.318037
-68.645633,1000,168759.140626
-86.752177,1000,168807.999833
-78.14169,1000,168855.739316
-79.420723,1000,168909.175395
-95.496795,1000,168957.261755
-148.80583,1000,169007.262819
-225.051456,1000,169054.288807
-180.013176,1000,169359.299155
-113.655251,1000,169406.205193
-145.072406,1000,169454.394759
-168.97198,1000,169503.588805
-82.756776,1000,169551.395141
-254.143243,1000,169597.724747
-77.244333,1000,169644.152052
-198.404502,1000,169691.1761
-75.54547,1000,169737.02661
-68.628139,1000,169793.055469
-144.652584,1000,170103.385293
-52.057477,1000,170160.512101
-62.276358,1000,170211.834828
-56.526739,1000,170265.880628
-84.647398,1000,170313.313323
-214.788448,1000,170359.281425
-82.366462,1000,170410.657205
-74.232981,1000,170469.532553
-76.850648,1000,170518.274691
-96.507597,1000,170569.238428
-116.817437,1000,170824.872503
-66.08393,1000,170876.284662
-61.584358,1000,170936.522083
-201.492385,1000,170983.221643
-107.387952,1000,171028.735933
-83.684965,1000,171080.724302
-353.983166,1000,171127.508365
-121.407914,1000,171177.697018
-67.627047,1000,171233.606078
-72.907673,1000,171286.927212
-283.641485,1000,171568.492412
-127.496353,1000,171618.369261
-51.715163,1000,171671.38939
-76.421162,1000,171720.738315
-97.68582,1000,171775.543172
-90.655851,1000,171828.257845
-370.20571,1000,171877.339003
-96.101752,1000,171926.333092
-56.579577,1000,171981.031975
-95.194465,1000,172036.738136
-72.537567,1000,172330.84475
-113.036145,1000,172375.968765
-114.24162,1000,172432.221974
-90.241823,1000,172479.800105
-127.925168,1000,172530.845504
-77.968479,1000,172578.5666
-81.871484,1000,172635.774066
-69.154231,1000,172685.857102
-90.399353,1000,172736.60564
-77.439821,1000,172781.856336
-219.701688,1000,173087.717912
-83.591906,1000,173135.952654
-234.21681,1000,173182.705992
-79.319604,1000,173228.771341
-28.887791,317,173244.411432
-96.130422,1000,173291.557507
-69.575995,1000,173349.229833
-134.080062,1000,173396.860832
-60.205066,1000,173448.642931
-100.13142,1000,173501.602704
-104.530986,1000,173805.587202
-79.489948,1000,173853.975213
-99.484766,1000,173907.732693
-83.052919,1000,173955.532713
-48.173712,1000,174017.044755
-70.563108,1000,174072.680264
-76.597562,1000,174118.788321
-84.344534,1000,174165.401708
-60.900683,1000,174213.079969
-90.8965,1000,174258.527414
-43.733754,1000,174564.353727
-102.010578,1000,174610.179224
-52.309835,1000,174666.41446
-69.636339,1000,174716.533628
-84.008794,1000,174765.156636
-107.066127,1000,174811.328468
-82.74446,1000,174871.389948
-73.399735,1000,174932.968749
-406.132034,1000,174981.432655
-93.442823,1000,175027.219235
-225.450334,1000,175330.975857
-71.831283,1000,175384.372649
-72.324838,1000,175434.754427
-204.844617,1000,175480.377719
-111.499825,1000,175525.84809
-62.173697,1000,175577.69566
-66.761486,1000,175632.045262
-185.774157,1000,175678.493118
-71.546138,1000,175727.176701
-115.31527,1000,175773.163427
-87.771198,1000,176070.307337
-157.63573,1000,176117.001967
-263.465798,1000,176163.372939
-62.844628,1000,176225.643948
-61.851036,1000,176276.321874
-101.275003,1000,176321.859108
-61.949741,1000,176372.190601
-62.983632,1000,176422.533367
-71.535538,1000,176471.601794
-52.563334,1000,176530.374843
.980903
-62.830656,1000,164017.429926
-9.111436,175,164029.183241
-36.146819,1000,164085.090827
-85.766309,1000,164132.955984
-5.582655,96,164138.711147
-63.067609,1000,164201.957743
-182.187004,1000,164250.730817
-127.455765,1000,164297.562069
-11.884605,185,164307.827164
-555.930936,1000,164354.813603
-80.561268,1000,164650.229052
-63.28229,1000,164710.140708
-73.192188,1000,164761.063789
-1.900522,25,164762.647522
-90.627166,1000,164811.560403
-42.793067,783,164854.062227
-102.688323,1000,164899.172843
-68.137554,1000,164958.457256
-201.1468,1000,165007.847295
-74.00902,1000,165060.805709
-79.614319,1000,165115.517132
-56.858337,1000,165342.031269
-73.196949,1000,165393.407693
-94.900604,1000,165439.028344
-66.704539,1000,165491.431679
-56.910327,1000,165548.055937
-53.418857,1000,165618.562983
-39.340709,1000,165677.502967
-64.673584,1000,165740.005669
-56.376578,1000,165791.82087
-82.024752,1000,165846.349495
-57.465678,1000,166054.953292
-61.374466,1000,166106.262055
-13.103272,273,166121.535653
-78.835666,1000,166171.55253
-81.497887,1000,166223.785481
-56.152175,1000,166273.657121
-56.64117,1000,166329.502556
-109.419061,1000,166380.908231
-64.378201,1000,166430.170002
-75.997485,1000,166479.950909
-74.371136,1000,166530.595648
-44.967507,1000,166829.262732
-55.480293,1000,166887.113045
-1.856277,40,166890.070398
-59.91623,1000,166941.391858
-541.745799,1000,166987.194368
-69.352905,1000,167036.111014
-62.422876,1000,167086.578478
-53.617132,1000,167139.063102
-2.275814,30,167140.843288
-51.26738,1000,167205.795594
-85.768174,1000,167261.297211
-71.378517,1000,167312.263182
-1.376165,21,167562.426011
-75.509125,1000,167613.573901
-65.529713,1000,167671.654037
-68.012557,1000,167719.033674
-90.12263,1000,167765.522353
-21.374085,365,167784.530656
-85.718138,1000,167833.193938
-98.332682,1000,167879.731998
-522.513033,1000,167923.152808
-97.489357,1000,167972.586109
-48.999182,933,168031.328733
-279.141943,1000,168342.437854
-84.010946,1000,168395.264851
-66.156942,1000,168451.472385
-59.257407,1000,168511.122724
-1.669341,29,168513.12822
-69.365817,1000,168571.359808
-74.282449,1000,168623.75028
-2.340603,28,168625.505615
-82.713149,1000,168681.874018
-133.453421,1000,168729.902116
-77.415033,1000,168777.654002
-559.701887,1000,168822.652939
-53.704991,1000,169047.744246
-50.23594,1000,169097.840075
-78.897279,1000,169146.260744
-73.368716,1000,169195.261109
-73.643102,1000,169249.577624
-64.490779,1000,169298.077553
-141.875337,1000,169346.574372
-70.728307,1000,169405.858554
-624.030523,1000,169451.227962
-52.073792,1000,169505.958393
-85.113044,1000,169781.997501
-93.259358,1000,169828.383926
-1.200739,20,169829.758928
-83.864228,1000,169878.091479
-92.504031,1000,169924.203634
-64.565222,1000,169989.780684
-410.668594,1000,170038.073133
-58.346497,1000,170089.882078
-56.732876,1000,170141.024025
-1.674483,49,170145.316917
-62.71256,1000,170209.841066
-97.092679,1000,170257.806115
-84.201111,1000,170543.716671
-10.754246,270,170561.945814
-109.538344,1000,170608.73266
-81.39134,1000,170658.443396
-69.459986,1000,170712.05542
-67.178257,1000,170771.611833
-6.687473,109,170778.377585
-58.613352,1000,170845.772243
-63.217132,1000,170892.641501
-53.47342,1000,170943.48573
-28.631747,353,170961.353228
-72.882255,1000,171008.926618
-70.320142,1000,171321.850418
-70.037681,1000,171378.255891
-51.267719,1000,171439.837964
-91.887927,1000,171487.544629
-62.902009,1000,171540.369956
-58.888934,1000,171605.279723
-68.800087,1000,171656.068761
-49.834904,1000,171708.641668
-11.386633,160,171718.719117
-62.277253,1000,171767.377457
-58.36099,1000,171821.614578
-62.407379,1000,172108.711496
-61.775755,1000,172167.915634
-6.264173,113,172175.503343
-127.479597,1000,172220.815662
-67.586364,1000,172277.570115
-90.557027,1000,172324.314607
-72.981478,1000,172373.702907
-71.671543,1000,172431.744324
-409.876194,1000,172481.845978
-56.710396,1000,172554.908637
-17.884865,1000,172649.189945
-79.050837,1000,172956.712193
-2.601323,28,172958.357583
-84.103643,1000,173005.903319
-93.914667,1000,173051.788169
-223.968683,1000,173099.104764
-11.152361,150,173107.116568
-2.787541,34,173109.241566
-159.396438,1000,173154.881501
-68.655236,1000,173203.833394
-10.140955,234,173219.652015
-43.833523,1000,173271.090472
-2.582679,38,173273.674974
-8.290462,160,173283.875713
-98.589339,1000,173331.438762
-6.860297,96,173336.495985
-57.536853,1000,173390.169496
-65.858923,1000,173694.047941
-12.293028,231,173707.98695
-47.82373,813,173749.134299
-54.528539,1000,173802.662944
-6.526183,108,173809.875209
-23.439007,497,173849.416456
-55.262684,1000,173900.182275
-82.412756,1000,173950.397496
-53.175591,1000,174001.216501
-307.288484,1000,174058.086192
-153.27006,1000,174107.53911
-66.864951,1000,174156.535855
-71.679449,1000,174204.607479
-74.077754,1000,174474.776391
-77.01246,1000,174524.206203
-58.716944,1000,174584.651254
-56.632239,1000,174652.314674
-54.952647,1000,174704.493872
-70.477912,1000,174753.08547
-102.043442,1000,174801.980953
-100.46079,1000,174851.302824
-454.513107,1000,174897.313404
-36.943528,1000,174961.356907
-62.88298,1000,175206.79092
-84.678737,1000,175253.475176
-11.700201,204,175267.478027
-15.236475,336,175289.529227
-6.091124,108,175295.897606
-43.228152,1000,175346.868775
-153.707904,1000,175395.431336
-101.199145,1000,175443.250635
-39.52094,1000,175497.970668
-72.821294,1000,175554.557036
-8.484055,147,175563.527294
-70.027218,1000,175613.225279
-7.268289,145,175622.858738
-67.689659,1000,175671.123276
-65.813204,1000,175976.870443
-81.704142,1000,176027.923276
-69.678943,1000,176081.439875
-90.86327,1000,176127.301633
-55.369614,1000,176187.84529
-69.046407,1000,176237.491439
-64.61925,1000,176295.386751
-57.863921,1000,176356.743257
-63.912885,1000,176408.121731
-11.421668,280,176426.886769
-13.195448,216,176439.934903
-73.167121,1000,176696.741647
-100.699423,1000,176742.274462
-7.731977,103,176747.640576
-9.752305,181,176758.646074
-62.698619,1000,176806.569434
-50.014214,1000,176871.90985
-77.639136,1000,176925.908636
-132.196071,1000,176973.04375
-57.06716,1000,177024.498151
-2.972889,37,177026.824817
-122.841828,1000,177072.4234
-44.902437,720,177119.092376
-61.129836,1000,177173.018882
-56.019009,1000,177456.977794
-90.211992,1000,177506.250932
-91.378255,1000,177551.589784
-2.552124,29,177553.376318
-65.393004,1000,177614.636329
-72.082294,1000,177662.5207
-69.385336,1000,177709.269971
-99.280064,1000,177756.096209
-128.833594,1000,177819.957125
-62.925752,1000,177872.070229
-61.000938,1000,177935.203886
-70.684659,1000,178099.116952
-10.781372,238,178113.860245
-1.771731,27,178115.523984
-70.273197,1000,178165.526069
-1.323541,22,178167.075031
-65.275774,1000,178227.060995
-106.568782,1000,178272.129074
-52.149147,1000,178323.156406
-52.379366,1000,178382.701614
-104.277452,1000,178437.557345
-79.389005,1000,178482.926384
-73.330215,1000,178538.782006
-75.956177,1000,178586.42472
-8.609773,164,178595.910846
-68.802336,1000,178810.048149
-88.804406,1000,178858.942766
-27.53538,639,178899.151871
-94.227883,1000,178944.912046
-63.741489,1000,178991.093742
-51.601062,1000,179062.068021
-11.25891,150,179071.033645
-60.752747,1000,179117.928642
-74.249502,1000,179166.642314
-283.292908,1000,179226.176454
-78.695507,1000,179275.03764
-53.822866,1000,179496.409952
-61.315026,1000,179545.17856
-78.41111,1000,179603.282762
-87.58209,1000,179649.168674
-67.767623,1000,179697.579018
-59.572305,1000,179754.681976
-46.253052,1000,179827.429541
-3.728263,56,179831.155672
-82.985273,1000,179886.650865
-76.661778,1000,179933.627842
-63.101555,1000,179987.006079
-60.408085,1000,180279.13972
-37.239958,1000,180333.88649
-83.209915,1000,180381.719243
-5.676205,98,180389.134598
-80.219823,1000,180438.719342
-59.703021,1000,180491.215182
-101.49311,1000,180539.711207
-61.729549,1000,180586.604576
-26.701666,1000,180656.100994
-82.319504,1000,180704.551426
-66.835351,1000,180760.945465
-56.300375,1000,180959.73436
-47.820303,603,180989.496685
-8.435249,176,181001.312751
-64.575483,1000,181050.858119
-61.676559,1000,181108.992899
-416.045952,1000,181160.702821
-99.460766,1000,181210.846602
-71.163819,1000,181259.629981
-66.285057,1000,181312.320747
-80.879483,1000,181361.611321
-59.030895,1000,181413.959384
-99.275066,1000,181704.113665
-58.702413,1000,181762.022629
-53.429162,1000,181810.832428
-52.056747,1000,181862.765908
-66.87363,1000,181912.810736
-94.677176,1000,181956.741112
-138.348957,1000,182008.699966
-57.899032,1000,182058.605134
-2.834703,35,182060.819111
-76.217765,1000,182112.306151
-114.646994,1000,182164.600144
-60.918579,1000,182452.855765
-85.598758,1000,182506.133054
-39.623014,1000,182570.481978
-77.771994,1000,182618.235035
-64.679505,1000,182668.870748
-57.546149,1000,182718.092565
-84.96006,1000,182763.711699
-174.380782,1000,182810.513134
-56.368214,1000,182862.960949
-530.106799,1000,182905.139912
-71.010235,1000,183171.869403
-77.471171,1000,183221.019858
-6.391336,103,183226.624178
-97.720485,1000,183273.892097
-59.851134,1000,183327.400661
-96.937086,483,183351.119453
-73.482035,1000,183396.43985
-53.441501,1000,183446.674266
-94.432354,1000,183491.543438
-66.381395,1000,183543.847188
-72.953225,1000,183593.629115
-96.702415,1000,183777.708191
