gripper_x,gripper_y,gripper_z,closest_x,closest_y,closest_z,collision_penalty,total_reward,num_achieved_subgoals,done,timestep,episode
0.24348499601194762,-0.24519815160702932,0.8716439255541136,0.1998921492622445,-0.253459377318002,0.832297511873876,-75.74206158685709,-0.5926480727447657,0,False,105100,231
-0.20365534123833653,0.7478604706555796,0.7848699550139059,-0.16317465975590748,0.39477675052000083,0.8138539621062743,-238.5501886793504,-0.7828197954105395,0,False,105700,231
-0.22381864637783316,0.31040899445070397,1.1055521798056296,-0.04652606581006465,0.19068527234676635,0.8406314474216009,-51.3190295898833,-0.6759548228235998,0,False,105800,231
0.19984502119266204,-0.043081251627202125,1.149938235055987,0.09267869680366567,0.00320720154981971,0.8302923867850228,-151.07943146654526,-0.6217233201351332,0,False,106200,233
0.19984502119266204,-0.043081251627202125,1.149938235055987,0.039367620177398144,-0.04498926314752186,0.8490254169838499,-80.60923118999041,-0.6217233201351332,0,False,106200,233
0.15999670487973133,-0.2149153131350704,1.1761290895551058,0.030421934553392645,-0.13113627184795804,0.8674068994614877,0,-0.6215508431317146,0,False,106300,233
0.29502904561478654,-0.47012010502483187,0.872738411472293,0.15816939203014704,-0.37646482003035736,0.8304958635276447,-1000.0,-0.6584869493600355,0,False,106400,233
-0.15570511075082,0.17615939194460026,0.8457887363515387,-0.14668062381457447,0.18443022683442722,0.835158425330806,-90.04452523049035,-0.6034222749258804,0,False,107100,235
-0.4913251430437608,-0.5952156907171047,0.8982920213580476,-0.40560383978845904,-0.24094027786735875,0.8303831371495236,-60.76498526278573,-0.7263550659514416,0,False,107400,235
-0.1898735818876548,0.08825772027220632,1.1446650512645253,-0.2939249121920152,0.1373677246139537,0.8436563576937911,0,-0.629090306592124,0,False,108700,237
-0.1898735818876548,0.08825772027220632,1.1446650512645253,-0.037647557092932764,-0.04552253205095285,0.8652785250490113,0,-0.629090306592124,0,False,108700,237
-0.17680958411904973,0.146666154868729,1.115863708065908,-0.2949664667698524,0.08240753282017722,0.8257075112182528,-427.5178850605163,-0.6312418927026857,0,False,108800,237
-0.1772694618389131,0.14688918690859878,1.116092812361762,-0.294856275602716,0.0822241627782022,0.8257356056392104,-424.36718358752984,-0.6313987229968796,0,False,108900,237
0.041488356062027845,-0.27771812019706027,1.1572233004401562,-0.042179202820586424,-0.2229373845956971,0.8306812133952056,-141.97408377810683,-0.6119845198099847,0,False,109400,239
-0.06853865397410076,-0.08192508843747598,0.8924535584236185,-0.09588165477667607,-0.09469603768905548,0.8374909828795385,-78.98485347044063,-0.53146548586183,0,False,110100,242
-0.29645472430488234,0.3733560820156505,1.1767919581955544,-0.4175647510804651,0.2677729102540897,0.8440943366699374,0,-0.7081242951351929,0,False,110300,242
-0.2784200241128676,-0.6052086771316554,0.7770998105839952,-0.41962100587987106,-0.26134058845409114,0.8362560976369012,0,-0.6863222540632096,0,False,110800,242
-0.40359172853025654,0.17405474650212438,0.8872571909086515,-0.37747099598974315,0.15070530671832577,0.8230465002099767,-1000.0,-0.6581716770643431,0,False,112500,246
-0.31238118145392685,-0.5823293295913696,1.0744453081431267,-0.3895788449658958,-0.39330597832149594,0.8310449419745409,-134.38356403074857,-0.6999979152607687,0,False,114700,250
-0.28164047042876394,0.1802904774576405,1.0942658941042491,-0.0817320103407419,0.06374419811603442,0.8476010323484525,0,-0.6524617829623388,0,False,115100,253
0.15757078564412857,0.01769046804315,0.8731160168153809,0.12414396872790064,-0.04376845765904607,0.8364593285096219,-60.8505052322125,-0.5621623397098936,0,False,115200,253
0.04748738321975321,0.3506045590918433,1.1612736731947992,-0.04291227270312683,0.359288965766115,0.8250057402391989,-1000.0,-0.6828002506023669,0,False,115300,253
-0.34463451563510356,0.5222320118217257,1.1300496718437807,-0.38674509986580347,0.38997855971746304,0.8275220688037498,-753.4403325937957,-0.7452135605561416,0,False,116100,255
-0.15795057557974745,0.17449222902035863,1.066074588039801,0.027457092464571835,-0.03471319969390774,0.865530938171945,0,-0.6228974432120266,0,False,117300,257
-0.3916313524970737,0.3043019423202666,1.114317185256091,-0.2996650265500529,0.1550483005092641,0.8188108358453186,-1000.0,-0.7000380020636096,0,False,118300,259
-0.34685360922658315,-0.2410636136166695,0.9310135896031655,-0.4000830410499719,-0.27425521202290004,0.8499383353355527,0,-0.6217703395814805,0,False,119300,261
-0.11295868598161753,0.02920181079103565,1.2336575660395876,-0.3077543742854923,-0.0912990668456635,0.8314391134494568,-186.1223204100593,-0.6374668526334755,0,False,119800,261
0.1931802559106832,-0.2084874434302939,0.8558494017618492,0.16765079476431874,-0.20201058125685348,0.8276499716721725,-163.93493376180504,-0.5787922583477035,0,False,120900,264
-0.03988077985254374,0.1473481145731939,0.954544127303477,-0.29377490678548246,-0.1261367765660261,0.8438918901900353,0,-0.5895766014221017,0,False,123400,270
-0.315912433333132,-0.5324537906500394,1.0243296197929759,-0.4218896628080644,-0.39973704413000055,0.8362469635536072,0,-0.6778473754169728,0,False,124600,272
-0.8856895785477295,-0.23282711989751864,0.7099887204906086,-0.4168251708477274,-0.24659300452157895,0.833190439016833,0,-0.7953890957960165,0,False,124900,272
-0.593727780728136,-0.4116226231266293,1.015410888770029,-0.3804249129139855,-0.28465798319964675,0.8265481382049764,-1000.0,-0.723375565846653,0,False,127900,279
-0.36739937021204855,0.4110678322859205,1.117803117014526,-0.36992166628775003,0.3714535379874924,0.8284275611679337,-1000.0,-0.7217915510619131,0,False,128200,281
-0.4652592086953901,0.4846751298909921,1.0915423154770638,-0.41081430597040675,0.40850048058997174,0.8268723695465947,-48.45125561867012,-0.7544112775917613,0,False,128700,281
-0.5085069461007302,0.6649673629854883,0.923682334937743,-0.409931911442327,0.4188818181510455,0.7519563868296602,0,-0.7929228043799451,0,False,135500,297
-0.4996969909421581,0.34487572631807006,1.057492810228864,-0.2771100163715103,0.3765794132731126,0.8237400687832807,-1000.0,-0.7326166823273981,0,False,135800,297
-0.2489201188844859,-0.026362022597126673,1.1553717081635262,-0.1063399581494758,-0.07712081151758902,0.846149538244298,0,-0.632108404947897,0,False,136100,299
-0.2489201188844859,-0.026362022597126673,1.1553717081635262,-0.07476195628116197,-0.08433675660601582,0.8596527078159126,0,-0.632108404947897,0,False,136100,299
-0.5922716974828819,-0.5500230341799658,0.9440362911595188,-0.41275523312344115,-0.39303371479898486,0.799075792389579,-55.86812885068272,-0.744044250609646,0,False,136500,299
-0.1081768287854778,-0.25776881190834056,0.8316907100994413,-0.1279590163087093,-0.19342965057994135,0.8236493295573416,-321.25151295992464,-0.5669175671440606,0,False,136900,299
-0.42510049222480945,0.5351516475613709,0.7690760894208098,-0.3984758652378629,0.38961971907502985,0.7948343517988133,-213.2553723623222,-0.7452824223631568,0,False,137300,301
-0.17553430527248992,-0.557187379585574,1.0339539264480906,-0.39775116182787285,-0.4048072862714426,0.831121634516452,-64.45685584192488,-0.6738441252401486,0,False,138700,303
-0.38077795795347624,-0.4105052105881244,0.727367787090032,-0.42021490006079054,-0.35802589004031965,0.7548209017217145,0,-0.6651259691268009,0,False,139600,305
-0.3668120426541931,-0.36892165703200697,0.7593713396515724,-0.35856785687756554,-0.3841625446250528,0.7629840223803777,-176.1394953109959,-0.6502662583487852,0,False,139700,305
-0.3709304613883977,-0.37434887204186584,0.7682955274493674,-0.3617936088420957,-0.39022204230920815,0.7695483942247077,-768.5978484949774,-0.6518119505116277,0,False,139800,305
-0.09321214950840788,-0.45466191953561574,1.1454105268761359,-0.15711852576292343,-0.4109325442281218,0.8285748331525427,-52.611379097498734,-0.6473356986555271,0,False,142200,312
-0.6670884057358238,-0.3309332484052305,0.9761921221136444,-0.40196951328089986,-0.24641071982706286,0.8321016606144849,-65.37052091239978,-0.7336309364861775,0,False,142500,312
-0.3663236540260921,-0.75644818913482,0.9672321845689059,-0.26884789337911386,-0.3859647739154579,0.821498564699389,-1000.0,-0.7466414003318264,0,False,144800,316
-0.5853236931689256,-0.5436206342671567,0.9040667516088586,-0.3926384275685326,-0.41400151928015333,0.7554468309041634,0,-0.7399815386802043,0,False,148900,325
-0.11714325655495046,-0.4938642346874958,1.195128304575773,-0.4025026764553574,-0.24709975508852683,0.836597657380057,-47.720221424184295,-0.6807777033904666,0,False,153300,336
-0.06248232778499651,-0.45107807663858046,0.8212033912594348,-0.052152416511606556,-0.4212579427289922,0.812575702095288,-65.91105434539541,-0.6152355115605405,0,False,155300,341
-0.6483799036438146,0.18117406026809676,1.384348724972615,-0.30801951285492696,0.0983020741192033,0.832919974445732,-123.60536017314246,-0.7862299685115741,0,False,161100,354
-0.25524444990100636,0.5792562047912504,0.9383689764706916,-0.390198502458553,0.2963108096042686,0.8351729774122969,-67.0963509874515,-0.7332882956865548,0,False,163100,358
-0.6589785739877685,0.04043882794362838,1.1362215568328997,-0.34726207027201744,0.2013004453356917,0.8256987626871946,-1000.0,-0.7369528422547761,0,False,163300,358
-0.40569057678399334,0.20209063583552733,0.9768905858428263,-0.2748455177403409,-0.0393419976139199,0.845401544888966,0,-0.6732390100121227,0,False,165500,363
-0.40255122675550375,0.26063862761600687,0.8402350131019178,-0.39531911497861244,0.26163070650183157,0.8274013780054085,-168.51323459003768,-0.675335143959043,0,False,165600,363
-0.5186223935874421,0.5280796045244486,1.011423377401765,-0.3980442048880994,0.42756341451701413,0.7648854071244473,0,-0.769410260728459,0,False,168600,369
-0.5149603534556778,0.5271059682589146,1.0144482628412526,-0.3981337310025337,0.42821811006918065,0.765446466149386,0,-0.7681951536828457,0,False,168700,369
-0.5148556070736229,0.5263826789085705,1.0160502362920483,-0.39861535144592036,0.42896889628668217,0.7657527028588809,0,-0.7681038916048953,0,False,168800,369
-0.514790378640332,0.5255396046277588,1.017856438865243,-0.39274184388960776,0.38746384178260634,0.813749501076585,-1000.0,-0.7680662147882205,0,False,168900,369
-0.3931308484699407,-0.3021116641228707,1.1606407581687102,-0.3853337246820998,-0.2357319450222826,0.8497710702035625,0,-0.6738766821268429,0,False,172100,378
-0.038916254224184925,-0.2801812116878261,0.8464308722885614,-0.05034065008581147,-0.33131321141796755,0.8209089935984974,-622.6666608560386,-0.5593399553723959,0,False,172600,378
-0.17703548360241605,-0.46260466296038244,0.7341025571506139,-0.17045275607696014,-0.4068524183492729,0.7771895600870271,-68.8687023228433,-0.6404390754439703,0,False,173500,380
-0.3178448017509081,0.7646749814354733,0.810468404972527,-0.1932662753480089,0.4169655813712532,0.8379962100237931,0,-0.7986377439605019,0,False,177900,389
-0.09532189962056598,0.17019085680067597,1.1630877722479505,-0.00400062970657439,0.26337565699925203,0.8443008726591074,0,-0.6373928072023705,0,False,181800,398
-0.10414491427125733,0.18498811389463435,1.1600654529178391,-0.0087854293665558,0.26807212975029465,0.8407389099481284,-51.248281605338185,-0.6405131061126694,0,False,181900,398
0.0367168284776367,-0.5083615964640353,1.0080263164363361,-0.36670332573027087,-0.22092198273431646,0.8284213138820008,-1000.0,-0.6415434298622756,0,False,187200,411
-0.05977224111735986,-0.14466481892085736,1.0656875631067109,-0.11785530814922854,-0.3212974405739109,0.8204606999261332,-1000.0,-0.5777059187026483,0,False,187300,411
-0.6479047576047652,-0.571956761020062,0.6750657356964563,-0.36998283844899194,-0.42485481120705304,0.7913442417643355,0,-0.7630481827522853,0,False,187600,411
-0.19678359663649847,-0.6479039585001015,1.2085710877327607,-0.36948427309275766,-0.22343843262654156,0.8314209543176184,-1000.0,-0.7116947888571952,0,False,191200,420
-0.4420973484108515,-0.33211958352685983,1.1506317181601637,-0.3072135730681239,-0.14097862386034837,0.8452632238546522,0,-0.6856762983209246,0,False,191600,420
-0.36753061724493746,-0.10252590049528351,1.334151742609621,-0.40297544331082263,-0.2460382215250368,0.8351375687029463,-56.41948329353668,-0.698325889325321,0,False,192400,422
-0.29763003526467574,-0.7106536492059955,0.9632269335038768,-0.23284124264046357,-0.3811767778840948,0.8235022930742982,-1000.0,-0.7265244375915185,0,False,192800,422
0.04827704864915684,-0.2898509061478394,1.204912353014282,-0.3729779269401672,-0.2242647411509712,0.84517678764073,0,-0.6353180403449588,0,False,193300,424
-0.07884428474895055,-0.22704001436706278,1.319441826133778,-0.31350164515064133,0.158478206459466,0.8423104846934253,-48.22375412549015,-0.654992725672407,0,False,193500,424
-0.41680163864644953,-0.320459923726117,1.112933915757566,-0.39851886350539883,-0.4122370936474897,0.827283859972958,-51.856828506853574,-0.676317648929276,0,False,196500,431
-0.48124630269835666,0.6216384587532866,1.072183756002688,-0.3376186327510638,0.40809104123213985,0.8452313744397408,0,-0.790708164968531,0,False,200200,440
-0.3571125196901696,0.7660679153608005,1.0949633412883433,-0.32636757082294626,0.18993548952430883,0.8221816150738294,-1000.0,-0.8192196748220142,0,False,200700,440
-0.25201330596771226,0.1784125450053601,1.1602775323194194,-0.3101195964381859,0.1575536879025881,0.8489740055486121,0,-0.6580600491312362,0,False,203100,446
0.0434981208035051,0.04053134572745021,1.057220524829454,0.061657253735450425,-0.2021837827694557,0.8302578233245628,-140.61393181716733,-0.5796224190908156,0,False,204100,448
0.0434981208035051,0.04053134572745021,1.057220524829454,0.02856537955705258,-0.18957492406965318,0.8536817911359724,0,-0.5796224190908156,0,False,204100,448
-0.1679773854278293,0.43465039942019895,1.163936733769558,-0.1461303808953844,0.39388891488804373,0.8245031531659963,-167.02884068528266,-0.7052724789138137,0,False,204200,448
-0.41124100256393414,0.15048536094247814,1.1392801023398447,-0.3060024115760264,0.09697273802712376,0.8326035985826672,-130.66954047426364,-0.6792943220280554,0,False,204800,448
-0.4428289346033522,0.17293082405369486,1.1616800425588745,-0.3944962410340048,0.15403289036040538,0.8485458225445467,0,-0.696736430318872,0,False,204900,448
-0.19081321001410673,0.0546110205380211,1.1147468552525124,-0.2783936527834612,-0.08379996598794719,0.8472072683894554,0,-0.615651997931553,0,False,207200,455
-0.6660029083536921,-0.4355197566684684,0.9242616301832146,-0.3664460564524147,-0.3960547341272943,0.8454216660158757,0,-0.7420154749702003,0,False,207500,455
-0.4207861839102136,-0.2430182911701019,1.1325814123519509,-0.3629326363823074,-0.0746253963473076,0.8412144438219759,-49.58324273462392,-0.664218798386053,0,False,207700,455
-0.5785962357340244,-0.4495538837148345,1.07837861785795,-0.37113066565933295,-0.3683134267206613,0.8302425578393967,-1000.0,-0.7315759789448839,0,False,207800,455
0.18587503538305264,-0.24558988743137636,1.027519204184918,-0.047621789035267925,-0.32666510889016187,0.8213989031881365,-1000.0,-0.5954794820219036,0,False,210900,462
-0.12242026192466147,-0.19186255119888787,1.0615526909657256,-0.2917708717158899,-0.12261014385030033,0.816706124530609,-1000.0,-0.5836662866724569,0,False,215300,473
-0.6570021871034823,-0.20731099120115146,0.9489507537124399,-0.3475738590712854,-0.21284780456453148,0.8246081084548443,-1000.0,-0.7186354150468903,0,False,215500,473
-0.6648335138466567,-0.21725992353384063,0.942786755734997,-0.3495956157580446,-0.2141140750058992,0.8253678780074268,-1000.0,-0.720663156632148,0,False,215600,473
-0.6612802872784802,-0.22638067993121952,0.9388025926391301,-0.3526387209175358,-0.21476321035609192,0.8255141148434014,-1000.0,-0.7201486169605267,0,False,215700,473
-0.662866625255169,-0.23402193142554106,0.9313604949047656,-0.35569228464144786,-0.220064496717348,0.8258806051220934,-1000.0,-0.7207268052149506,0,False,215800,473
-0.6647324210378089,-0.23992097635062554,0.9222626424105331,-0.35854773048031513,-0.2211587532810284,0.826526707371682,-1000.0,-0.7213309280432447,0,False,215900,473
-0.31653666019531596,-0.16105941426148657,1.1667135364130523,-0.33576445771075614,-0.11223573706206724,0.8227630796838149,-1000.0,-0.6497050425703841,0,False,217700,477
-0.05275693881156539,-0.31098942942582714,1.155652756816127,0.009536179212344106,-0.24654679203136853,0.8260928224057302,-1000.0,-0.6228308083301884,0,False,222400,488
-0.05275693881156539,-0.31098942942582714,1.155652756816127,-0.00031810330451527674,-0.17416546327925161,0.8499328207818254,-53.50310491349747,-0.6228308083301884,0,False,222400,488
-0.10750721085896472,-0.0723007792904376,1.1103795585994942,-0.018663869477582667,-0.2456878486054692,0.8308212903875142,-116.41404024160745,-0.5923333772453387,0,False,222500,488
-0.6022575047031913,-0.595432580570768,1.0790704872118755,-0.387239493083555,-0.23977630161137034,0.8343767072394438,-84.11106661575995,-0.7630175224591148,0,False,223600,490
-0.3398100627028466,0.48213999501447447,0.8797687179937561,-0.35915238296655744,0.21361568768996914,0.826870353874009,-1000.0,-0.718255093973956,0,False,226600,497
-0.4280149258123549,-0.3099271411383233,1.0170906199650647,-0.4089782745267389,-0.25721350535535703,0.8458410730033007,0,-0.6577553224545865,0,False,227600,499
-0.27336506923231496,-0.08963900088711668,0.996837359589517,-0.3428464760661286,-0.15896449368737664,0.8463288732513153,0,-0.601055249062223,0,False,228700,501
-0.3161781108646324,-0.06653459661848997,0.9773106133812693,-0.3096837213661809,-0.15058923312137965,0.8177940025536847,-1000.0,-0.6109455871638446,0,False,228800,501
-0.31588404956428506,-0.06642412842058971,0.9773435098499719,-0.30905561929251607,-0.15071997064461262,0.817756340978953,-1000.0,-0.6108637434307401,0,False,228900,501
-0.5063456297546122,-0.3116466725612841,0.6992457638210136,-0.39048165206268104,-0.2732849469226097,0.8213915498243781,-616.896886811472,-0.6869851276432823,0,False,230200,506
-0.3514984758905218,-0.20977652357915613,1.1130902238532263,-0.22801548791966095,-0.3711680080817389,0.8313969840977589,-1000.0,-0.640618482063417,0,False,230900,506
-0.4359430027794204,0.28295101953449464,0.8567112791971738,-0.4030046268996075,0.3487214300002361,0.8312202930183945,-62.54208298963544,-0.6887687369851125,0,False,232900,510
-0.36826560133756864,-0.1503450289601091,1.0608998857780871,-0.2391056814641006,-0.3814572398201932,0.848001018857708,0,-0.6411150547254958,0,False,233600,512
-0.2947470763293602,-0.21422068024681118,1.112505161673144,-0.39785263039311763,-0.4005367812212063,0.8385240551905564,0,-0.6319233371852031,0,False,233700,512
-0.3935659939484842,-0.3408514824580583,0.911651583681986,-0.4111945683732174,-0.3429188780466379,0.8296965734709574,-50.34809648242374,-0.6548555748960053,0,False,237700,521
-0.5011331576742558,0.11270132373872327,1.1146055853682342,-0.36836186405611565,0.22189685459736833,0.8425372299652675,0,-0.6954400767495488,0,False,238600,523
