#{"t_start": 1738641857.8981974, "env_id": "None"}
r,l,t
-311.727347,100,17200.182967
-308.659518,100,17209.632029
-105.375083,34,17213.976969
-89.777828,29,17219.217022
-311.246938,100,17232.483852
-312.38051,100,17239.807323
-102.601216,33,17242.545328
-80.376976,26,17245.07241
-310.404589,100,17259.890894
-55.877472,18,17262.760374
-110.017644,35,17267.859821
-109.281817,35,17270.734213
-93.599747,30,17276.2302
-93.190341,30,17279.402935
-311.802033,100,17287.059975
-118.835247,38,17290.070864
-308.390363,100,17298.18456
-86.69106,28,17300.704507
-77.218921,25,17302.802766
-309.822648,100,17311.780864
-310.644545,100,17320.176874
-108.803281,35,17323.120372
-309.501703,100,17333.07246
-108.35624,35,17337.440571
-84.590807,27,17341.566921
-307.766984,100,17353.481881
-309.22129,100,17371.205591
-309.72191,100,17379.359454
-309.938245,100,17387.788138
-102.160883,33,17391.016928
-315.250659,100,17399.281718
-313.452658,100,17405.443727
-312.464887,100,17411.790787
-142.81209,46,17415.562071
-308.875687,100,17425.198332
-109.059652,35,17427.856457
-102.48599,33,17430.376982
-311.190328,100,17437.862481
-86.366789,28,17440.489675
-311.341298,100,17447.217997
-309.656987,100,17457.967109
-311.328449,100,17465.484403
-309.57585,100,17481.881778
-311.965071,100,17495.061965
-309.866996,100,17504.365934
-88.09554,28,17506.383345
-308.066392,100,17518.703404
-312.405172,100,17533.307518
-313.947534,100,17546.394599
-311.425585,100,17554.848969
-111.705635,36,17557.848407
-78.369346,25,17561.652112
-93.407254,30,17564.447059
-90.690017,29,17567.1809
-311.959988,100,17582.447713
-311.495111,100,17597.797388
-311.209681,100,17613.058209
-112.192713,36,17615.968938
-312.087976,100,17623.071638
-116.973539,38,17626.645512
-95.894031,31,17631.902235
-89.521322,29,17636.245124
-309.663529,100,17644.495084
-80.44082,26,17646.743063
-308.740304,100,17655.253566
-86.906631,28,17657.809556
-104.527055,34,17660.928182
-310.547396,100,17676.83352
-310.185592,100,17685.020677
-309.16569,100,17700.288691
-310.984688,100,17716.740433
-101.900535,33,17722.137309
-309.252007,100,17739.909537
-86.472387,28,17742.576833
-309.484823,100,17756.302187
-90.254296,29,17758.849522
-148.532008,48,17763.056786
-98.945832,32,17765.969201
-102.281296,33,17768.941697
-311.724316,100,17798.794159
-309.421949,100,17808.695576
-309.032133,100,17828.87407
-310.239603,100,17846.219182
-309.689814,100,17862.531324
-310.757463,100,17869.637202
-313.33082,100,17879.114595
-101.929416,33,17884.585811
-96.502066,31,17889.357761
-313.444413,100,17896.427291
-109.735644,35,17899.580551
-84.609979,27,17903.210113
-98.868944,32,17905.86143
-71.428628,23,17907.814288
-96.308674,31,17910.16686
-49.769563,16,17912.801014
-308.027633,100,17921.84583
-311.044272,100,17931.730701
-83.778669,27,17935.513741
-309.276059,100,17945.880003
-106.745813,34,17948.428488
-83.695036,27,17951.011653
-313.675178,100,17957.717276
-108.115437,35,17960.83236
-70.913777,23,17964.954308
-311.444737,100,17979.953353
-309.520648,100,17997.146837
-308.160435,100,18005.426845
-313.211499,100,18012.353581
-87.267598,28,18014.483792
-111.11421,36,18017.515945
-310.22022,100,18031.775919
-311.685093,100,18039.393553
-137.123585,44,18042.798122
-311.254931,100,18054.114231
-312.853037,100,18062.271478
-310.374715,100,18079.182016
-77.742181,25,18081.267979
-77.45535,25,18085.469932
-89.904671,29,18088.055286
-313.094717,100,18101.16104
-309.7877,100,18118.208836
-308.680908,100,18127.398179
-115.775776,37,18132.959329
-311.737427,100,18141.1916
-83.896039,27,18143.7252
-310.754211,100,18152.039327
-93.441271,30,18154.379678
-309.650695,100,18163.437221
-311.525667,100,18178.194514
-311.893174,100,18186.553594
-92.773444,30,18189.809189
-312.333617,100,18205.088658
-307.679088,100,18215.669188
-309.892873,100,18223.36937
-311.115718,100,18231.480423
-96.47161,31,18235.112173
-310.434704,100,18250.736859
-310.779932,100,18267.015005
-310.935821,100,18275.563212
-95.729789,31,18280.762833
-119.311573,38,18285.393938
-311.648188,100,18294.083371
-313.487561,100,18304.720597
-308.552483,100,18314.599455
-312.352152,100,18321.547398
-115.635592,37,18327.116093
-74.242095,24,18329.607249
-312.660427,100,18337.023009
-100.046188,32,18341.577556
-106.074645,34,18344.500114
-310.64428,100,18354.733744
-84.202405,27,18357.8634
-309.174849,100,18364.701746
-68.198216,22,18366.654924
-314.40049,100,18372.846058
-308.534593,100,18382.257059
-312.641326,100,18391.888463
-110.566394,35,18394.392125
-138.325295,45,18398.955036
-312.833656,100,18408.162105
-114.271946,37,18412.034281
-109.661564,35,18415.933467
-315.938761,100,18426.366526
-95.670268,31,18429.5721
-311.401474,100,18437.572285
-310.277615,100,18454.471248
-309.484493,100,18463.373307
-312.645198,100,18470.15499
-311.078847,100,18487.100042
-93.854452,30,18489.386096
-89.873345,29,18491.912874
-309.766735,100,18500.127724
-311.0934,100,18514.317866
-309.923396,100,18530.24842
-95.395424,31,18534.499805
-102.561916,33,18538.145802
-307.120168,100,18547.466806
-317.777591,100,18553.756162
-93.730145,30,18555.915032
-102.986289,33,18558.314606
-309.117177,100,18574.778911
-308.027616,100,18584.46995
-115.194351,37,18589.652809
-309.801078,100,18601.944198
-310.871346,100,18611.764957
-310.697201,100,18619.574734
-74.901201,24,18621.624494
-307.97354,100,18629.801706
-310.486817,100,18638.675641
-314.566117,100,18644.789262
-307.811424,100,18657.042469
-310.949155,100,18666.046366
-307.383517,100,18675.942892
-310.290386,100,18691.681874
-89.316068,29,18694.489818
-106.560048,34,18699.65253
-101.981572,33,18704.583977
-106.49473,34,18707.255041
-310.501962,100,18718.516693
-309.449873,100,18728.493214
-99.933923,32,18730.865628
-311.712503,100,18739.800122
-309.067425,100,18757.741203
-313.640484,100,18763.822155
-93.41238,30,18766.180473
-144.044345,46,18773.572197
-310.575707,100,18790.275492
-311.995553,100,18799.278963
-313.234982,100,18806.627665
-96.360332,31,18808.963228
-308.644969,100,18817.205342
-90.301122,29,18819.470634
-106.965423,34,18821.921312
-102.715892,33,18824.723168
-90.857033,29,18827.140563
-109.541659,35,18831.218259
-313.53515,100,18841.785265
-95.981986,31,18846.95518
-309.132594,100,18856.182261
-312.163913,100,18885.218591
-102.571862,33,18887.833664
-121.828243,39,18891.249764
-308.892256,100,18902.552601
-108.415223,35,18908.533394
-309.740253,100,18916.005938
-120.772471,39,18919.360916
-308.896398,100,18928.329418
-132.379836,43,18936.810539
-112.853733,36,18939.437325
-156.683793,51,18944.100479
-309.108691,100,18955.296687
-312.271682,100,18963.770577
-111.852126,36,18966.989091
-307.683012,100,18976.378531
-97.440265,31,18978.891734
-120.688167,39,18982.029468
-307.94447,100,18991.531816
-310.061625,100,18999.963456
-84.9723,27,19003.807032
-92.636823,30,19006.439473
-308.816143,100,19017.200559
-105.796658,34,19020.658696
-112.796473,36,19025.339615
-312.153774,100,19039.900636
-308.39761,100,19049.015992
-96.238654,31,19051.596284
-308.84967,100,19059.221653
-97.404354,31,19063.77934
-100.174665,32,19066.238559
-77.980053,25,19068.472278
-310.56516,100,19080.033345
-311.135887,100,19088.548645
-311.517047,100,19096.121694
-308.789582,100,19110.513094
-310.794598,100,19126.038193
-126.107053,40,19128.730676
-312.092891,100,19138.947348
-99.664597,32,19141.705765
-313.536901,100,19150.665423
-99.738726,32,19153.039107
-97.848129,31,19155.320445
-106.16117,34,19157.926243
-105.255499,34,19163.365532
-313.911155,100,19175.477468
-112.815912,36,19178.435625
-309.51923,100,19185.307759
-97.236142,31,19187.680907
-89.941845,29,19189.958023
-106.273964,34,19193.670395
-152.383434,49,19198.818471
-99.862749,32,19201.240242
-95.986801,31,19206.3687
-122.143596,39,19212.362143
-134.599543,43,19215.797305
-111.683167,36,19218.751586
-308.211403,100,19227.566867
-309.432058,100,19235.254996
-108.749426,35,19238.023921
-310.860898,100,19245.868034
-312.575397,100,19259.728809
-308.93239,100,19269.285293
-309.651994,100,19276.714061
-308.627846,100,19285.070516
-313.524641,100,19292.324806
-124.213864,40,19298.680358
-117.285818,38,19302.335567
-130.943913,42,19308.655766
-97.345765,31,19311.203109
-309.944201,100,19326.889469
-112.220336,36,19329.514227
-311.304581,100,19338.472303
-310.206989,100,19353.185172
-311.0196,100,19359.816312
-311.213871,100,19366.514559
-310.539698,100,19377.721156
-308.435698,100,19389.151874
-157.117872,51,19393.844131
-313.888776,100,19401.413737
-308.539608,100,19409.634144
-311.456502,100,19417.728164
-109.27683,35,19422.751516
-308.89755,100,19440.821846
-311.653493,100,19448.523463
-312.72724,100,19455.771594
-309.338391,100,19465.073395
-105.881793,34,19467.890764
-305.496065,100,19478.72686
-127.508396,41,19482.422372
-108.340196,35,19488.096302
-117.024447,38,19492.032588
-111.436787,36,19496.352362
-310.059718,100,19506.356539
-311.645824,100,19514.503939
-310.799882,100,19523.290154
-77.883011,25,19527.20601
-307.743858,100,19536.57444
-313.308774,100,19544.369298
-82.948917,27,19546.925983
-311.24204,100,19557.192449
-309.134553,100,19566.479766
-106.716732,34,19568.960704
-121.2468,39,19571.982244
-312.619359,100,19585.831192
-86.74608,28,19588.463838
-309.912951,100,19597.423417
-158.63215,51,19601.665831
-310.504078,100,19610.806446
-311.897265,100,19620.073495
-111.020033,36,19623.393894
-315.373258,100,19629.340594
-310.54035,100,19637.346858
-308.551677,100,19645.463084
-87.171782,28,19649.796032
-310.12173,100,19666.28118
-308.852582,100,19684.855825
-313.525129,100,19691.480264
-309.59631,100,19700.357103
-117.008666,38,19704.017292
-310.432312,100,19720.078628
-311.639058,100,19727.342072
-93.315034,30,19731.995284
-97.004129,31,19735.651868
-309.652506,100,19746.320013
-312.84475,100,19754.008821
-102.360678,33,19756.924359
-95.190045,31,19759.893055
-113.161497,36,19762.493427
-96.108768,31,19767.49326
-106.262594,34,19772.664374
-312.396628,100,19787.326423
-313.015373,100,19796.015192
-102.377786,33,19801.373047
-118.481817,38,19807.110976
-110.054265,35,19812.346086
-313.886075,100,19819.087876
-310.202401,100,19828.285393
-310.523322,100,19837.670601
-87.221768,28,19840.487993
-308.543777,100,19858.22094
-108.227316,35,19864.376482
-117.214944,38,19867.651116
-309.817916,100,19877.024646
-309.011513,100,19891.877193
-309.74003,100,19901.182816
-96.837266,31,19905.946434
-105.336052,34,19908.815515
-106.276845,34,19928.651756
-310.509207,100,19940.364078
-312.244919,100,19947.529257
-86.966106,28,19949.735131
-308.671206,100,19959.770789
-105.037966,34,19962.672419
-77.626869,25,19964.877458
-106.423094,34,19967.865556
-98.854165,32,19973.393469
-103.080182,33,19977.342844
-96.135019,31,19980.263089
-314.011679,100,19987.574737
-312.150104,100,20000.493193
-118.752427,38,20006.162291
-100.661294,32,20008.60862
-309.026839,100,20024.013702
-314.773823,100,20029.843962
-83.630286,27,20032.961691
-309.665765,100,20042.508876
-106.801736,34,20047.683826
-309.073265,100,20057.695639
-309.320566,100,20064.776993
-311.181483,100,20070.821478
-96.044871,31,20073.953306
-100.090039,32,20078.713557
-307.575123,100,20094.644145
-95.615813,31,20098.436083
-310.95422,100,20112.62014
-310.152459,100,20121.956007
-312.444611,100,20129.839575
-311.067748,100,20138.48197
-309.812759,100,20147.224064
-309.897053,100,20158.905898
-89.325546,29,20161.801457
-97.000896,31,20164.442598
-95.730045,31,20169.687304
-309.137118,100,20185.212611
-96.012929,31,20190.384732
-309.939467,100,20199.585601
-87.524264,28,20203.874782
-98.960062,32,20206.503603
-310.687205,100,20217.142386
-309.858799,100,20227.162137
-96.438233,31,20229.488244
-308.632891,100,20238.92765
-308.110368,100,20256.379501
-310.291345,100,20272.594327
-90.706794,29,20275.998873
-84.714724,27,20278.762148
-102.439426,33,20281.900743
-312.972573,100,20288.723087
-95.44992,31,20291.843625
-77.077655,25,20296.238078
-309.986802,100,20304.930869
-309.935153,100,20312.161417
-99.794537,32,20314.816636
-309.717163,100,20331.012612
-103.462584,33,20335.117762
-312.53299,100,20349.765097
-309.997353,100,20357.237575
-309.215117,100,20365.270395
-309.841334,100,20372.950363
-309.721485,100,20390.346326
-117.513025,38,20395.25343
-310.504837,100,20404.471543
-309.460996,100,20414.454163
-310.507668,100,20422.96205
-310.488592,100,20432.303497
-80.987224,26,20434.884273
-93.647477,30,20437.328191
-310.222219,100,20446.816895
-309.104816,100,20460.192473
-77.61929,25,20462.812582
-309.437849,100,20472.333565
-312.544704,100,20479.672165
-92.278237,30,20482.377164
-311.268957,100,20490.135483
-64.839631,21,20491.980458
-311.098978,100,20499.24317
-105.284576,34,20502.036521
-310.134044,100,20519.540706
-113.300363,36,20522.698343
-309.803226,100,20537.295559
-90.368986,29,20539.735471
-103.483617,33,20542.198946
-312.089868,100,20557.057804
-101.776067,33,20562.649589
-311.356952,100,20578.247374
-106.256389,34,20580.931268
-307.973286,100,20590.48208
-310.380835,100,20604.052637
-97.646465,31,20606.544937
-109.43871,35,20609.282106
-309.072394,100,20617.147754
-104.699068,34,20621.374807
-309.548525,100,20628.477243
-114.556353,37,20632.185504
-309.001506,100,20650.580244
-313.041838,100,20657.040119
-309.967534,100,20668.925374
-310.969941,100,20677.239513
-92.378089,30,20682.310561
-83.324322,27,20684.721575
-109.648679,35,20687.378351
-106.18778,34,20689.976348
-67.793963,22,20694.172382
-311.045258,100,20709.877382
-314.631706,100,20716.258312
-90.008987,29,20718.681566
-309.789279,100,20728.008066
-311.364845,100,20737.465423
-309.916854,100,20746.083063
-89.503587,29,20749.181689
-308.669759,100,20760.333135
-105.976061,34,20763.906422
-89.630993,29,20766.971719
-106.633642,34,20769.455732
-308.454504,100,20778.542413
-127.759698,41,20781.705057
-308.07108,100,20793.214164
-310.208769,100,20810.303369
-309.937434,100,20824.905795
-68.295331,22,20826.943291
-67.949025,22,20829.089056
-310.168707,100,20837.291623
-308.95173,100,20845.682577
-55.958415,18,20847.201851
-309.874487,100,20856.807971
-105.844439,34,20859.500145
-309.796994,100,20868.818441
-312.779489,100,20880.410218
-310.293703,100,20889.327578
-93.754623,30,20893.95985
-309.350217,100,20901.965239
-309.929409,100,20910.934457
-71.086313,23,20914.709268
-308.679297,100,20933.055781
-309.309519,100,20943.832026
-308.32683,100,20952.86973
-309.04596,100,20963.26422
-311.90467,100,20979.444591
-309.93682,100,20995.334733
-89.685621,29,20998.826794
-311.372754,100,21022.433086
-90.10313,29,21025.763683
-310.499029,100,21035.000244
-310.176282,100,21044.280643
-108.683444,35,21049.387482
-310.263887,100,21061.100734
-311.518079,100,21076.828442
-309.545778,100,21086.646912
-83.813243,27,21090.978232
-308.709144,100,21100.44518
-106.731916,34,21105.476626
-83.558384,27,21107.869605
-310.753383,100,21119.313169
-90.590563,29,21122.407673
-309.686253,100,21136.850211
-87.82519,28,21140.741652
-308.721609,100,21150.412317
-310.275542,100,21159.259584
-102.714281,33,21162.184458
-310.268885,100,21178.212998
-310.463315,100,21186.916957
-93.758535,30,21189.315903
-309.684664,100,21198.095752
-89.519517,29,21200.742529
-110.385088,35,21203.510711
-108.843935,35,21206.317717
-118.061966,38,21209.422422
-58.634254,19,21211.228335
-311.311411,100,21218.715107
-312.475522,100,21232.605612
-309.584452,100,21250.110757
-100.453143,32,21252.490068
-87.652045,28,21256.735343
-309.549067,100,21268.031271
-309.597764,100,21282.580424
-90.188392,29,21287.118251
-83.144731,27,21292.094773
-309.418806,100,21303.904239
-313.57876,100,21317.036343
-313.1155,100,21324.405999
-309.8484,100,21333.352786
-312.502276,100,21341.29252
-93.73606,30,21343.78467
-308.915124,100,21361.3883
-308.362663,100,21373.420536
-311.267779,100,21381.277926
-308.179793,100,21390.577667
-83.635622,27,21392.969455
-314.274087,100,21399.69774
-90.299256,29,21402.104227
-317.131851,100,21408.386729
-310.123711,100,21419.756668
-89.77928,29,21424.737919
-310.896839,100,21433.119313
-97.56574,31,21435.2979
-87.492419,28,21438.03912
-311.097997,100,21446.022501
-310.664464,100,21452.442505
-308.685452,100,21461.611036
-100.011892,32,21464.182218
-106.78366,34,21466.861359
-309.207923,100,21481.31778
-61.963536,20,21483.097854
-102.315699,33,21485.844762
-109.597753,35,21488.378789
-89.183428,29,21493.280586
-99.747938,32,21496.375632
-309.423304,100,21505.589314
-102.309502,33,21508.37774
-311.738582,100,21523.460373
-83.687041,27,21527.974445
-308.906208,100,21542.270559
-86.914354,28,21544.968171
-310.560225,100,21552.006267
-84.533378,27,21554.246316
-111.136491,36,21557.319585
-87.131892,28,21559.447432
-90.155893,29,21563.82461
-112.479884,36,21566.704111
-102.798112,33,21571.837784
-103.544868,33,21574.567427
-102.692793,33,21577.132802
-124.410861,40,21580.221419
-96.66167,31,21582.529704
-310.399711,100,21592.089086
-310.361979,100,21602.554316
-74.308568,24,21604.628628
-83.787199,27,21606.813807
-86.851595,28,21609.150482
-309.738797,100,21618.764325
-87.981032,28,21622.9071
-126.534856,41,21626.383318
-310.284468,100,21636.077713
-309.883831,100,21652.921591
-309.370583,100,21665.38953
-310.059561,100,21674.055681
-100.749009,32,21676.491821
-309.724694,100,21686.004685
-86.75665,28,21688.49544
-309.71787,100,21706.134375
-311.315447,100,21715.366417
-105.013728,34,21719.421139
-309.831197,100,21730.684718
-131.210408,42,21733.880517
-309.800428,100,21743.111215
-86.369641,28,21745.410942
-313.535802,100,21752.217124
-96.081262,31,21757.18085
-115.111074,37,21760.421722
-111.659853,36,21763.362182
-311.283421,100,21774.391938
-317.173919,100,21784.011213
-99.510514,32,21786.667969
-84.338039,27,21788.754378
-103.793458,33,21791.314374
-100.279787,32,21793.919939
-80.400123,26,21796.182953
-102.25084,33,21801.736976
-78.076043,25,21803.769861
-101.963767,33,21806.801964
-102.820979,33,21809.30702
-106.484363,34,21813.030478
-309.626153,100,21823.045913
-310.441693,100,21831.601086
-311.476519,100,21841.807009
-309.392006,100,21849.696963
-308.485075,100,21859.437572
-71.432,23,21861.392968
-96.985426,31,21863.913304
-96.873341,31,21868.725209
-99.124716,32,21873.922998
-309.867489,100,21883.036325
-94.358886,30,21885.335361
-308.518642,100,21897.480298
-99.35871,32,21902.637502
-311.408259,100,21910.314405
-89.888247,29,21913.134026
-74.176122,24,21917.087353
-311.993601,100,21931.360611
-312.307789,100,21938.773942
-103.029322,33,21941.874381
-84.826819,27,21944.264237
-309.758976,100,21955.030407
-311.680463,100,21963.808309
-310.799916,100,21971.85133
-307.032439,100,21987.097501
-310.69968,100,21995.097559
-74.406013,24,21997.354593
-135.78475,44,22004.869485
-309.878892,100,22015.332386
-309.573609,100,22025.03149
-95.844512,31,22027.921273
-314.18729,100,22034.79821
-83.406081,27,22037.39881
-95.508321,31,22040.291211
-309.884795,100,22049.518634
-93.947745,30,22051.758257
-87.049567,28,22054.039715
-83.538591,27,22056.592174
-309.41387,100,22083.20373
-102.90832,33,22086.219851
-83.028319,27,22089.072883
-103.194077,33,22092.075161
-310.217206,100,22109.581439
-100.362105,32,22112.063356
-117.929632,38,22115.182298
-312.205419,100,22123.306452
-98.370118,32,22126.162565
-310.244668,100,22138.048455
-309.361877,100,22148.011984
-71.387492,23,22150.006001
-308.923639,100,22159.364627
-311.3259,100,22167.864307
-309.528226,100,22177.158386
-128.484877,41,22183.156566
-87.546511,28,22185.32389
-309.74498,100,22200.712112
-309.476407,100,22213.038091
-309.352125,100,22222.69202
-90.145089,29,22225.0462
-308.732133,100,22233.96553
-309.783618,100,22251.800395
-106.402684,34,22255.706904
-94.289621,30,22258.787333
-100.528907,32,22261.401256
-93.419399,30,22263.986213
-309.54331,100,22272.734246
-194.813767,63,22278.29262
-90.646821,29,22280.469849
-312.425223,100,22289.750632
-310.030644,100,22303.775326
-309.059068,100,22311.857652
-110.963924,36,22318.443007
-89.253978,29,22323.406209
-111.886782,36,22328.789665
-310.92662,100,22337.454477
-312.995575,100,22343.927653
-311.470407,100,22350.528803
-311.133399,100,22359.435085
-311.194774,100,22368.372434
-109.722189,35,22371.015266
-308.678277,100,22384.59797
-309.040691,100,22394.010056
-83.217098,27,22396.958649
-92.908015,30,22399.620942
-83.545091,27,22403.962882
-94.221607,30,22406.47532
-83.736472,27,22410.938567
-101.881276,33,22416.407865
-310.138321,100,22428.353926
-310.576179,100,22445.485881
-78.123334,25,22447.684599
-310.089773,100,22462.055609
-313.141059,100,22468.777871
-90.25035,29,22471.376716
-312.679475,100,22479.614193
-309.847436,100,22488.656801
-310.044595,100,22497.964078
-311.558521,100,22506.68426
-309.743258,100,22523.933566
-80.764388,26,22526.154174
-308.435322,100,22539.031051
-310.256551,100,22550.289813
-311.040319,100,22561.160632
-311.938364,100,22569.193154
-309.023505,100,22579.531806
-90.218494,29,22581.874738
-310.420728,100,22591.511336
-309.975656,100,22600.597904
-86.435621,28,22603.023594
-96.099051,31,22605.685096
-100.382546,32,22608.268135
-71.626434,23,22610.305209
-307.736969,100,22622.828655
-111.252721,36,22627.985556
-96.764045,31,22630.558916
-314.53424,100,22637.239381
-100.361361,32,22642.618784
-99.791952,32,22645.028005
-87.023381,28,22649.767132
-310.773618,100,22657.206294
-314.297744,100,22663.923556
-74.452947,24,22666.115558
-310.061413,100,22676.980996
-308.873235,100,22687.811429
-307.648777,100,22698.008545
-84.670575,27,22700.161912
-97.60342,31,22702.656387
-123.296631,40,22706.63607
-95.784114,31,22712.045608
-308.927524,100,22722.14562
-96.838044,31,22724.817154
-86.258571,28,22727.371236
-93.113069,30,22731.959602
-86.456658,28,22735.991004
-77.435773,25,22739.090989
-106.473088,34,22742.237218
-83.209032,27,22745.900124
-98.481551,32,22749.87785
-308.299483,100,22758.483436
-80.244971,26,22760.910115
-310.303408,100,22768.11366
-308.611825,100,22778.198972
-311.479556,100,22785.153636
-308.952148,100,22798.598457
-309.380025,100,22816.429949
-310.143341,100,22825.862142
-77.628097,25,22827.821948
-311.133609,100,22841.789823
-97.504232,31,22844.843133
-88.010912,28,22849.068631
-93.671453,30,22851.705638
-103.165067,33,22856.18484
-96.517264,31,22861.760239
-310.45619,100,22871.869568
-307.814775,100,22880.570683
-92.69914,30,22883.611843
-74.147825,24,22887.852194
-308.980872,100,22898.309563
-311.264616,100,22914.309218
-312.451904,100,22925.383498
-308.553743,100,22935.483929
-311.119822,100,22943.166726
-310.667104,100,22951.345367
-59.444839,19,22953.021934
-83.758236,27,22955.436691
-84.023286,27,22957.744067
-77.176345,25,22960.016515
-312.050824,100,22965.950481
-309.229434,100,22978.073863
-89.548874,29,22981.376196
-93.715512,30,22983.787099
-84.405474,27,22987.981145
-309.739047,100,22998.276094
-87.195292,28,23002.746078
-93.72194,30,23005.247845
-310.068671,100,23012.830249
-310.287618,100,23020.20744
-80.555997,26,23022.323265
-77.042433,25,23024.810288
-83.828713,27,23027.140696
-119.245973,38,23030.105326
-86.901684,28,23033.557494
-77.153329,25,23038.405802
-308.861551,100,23053.910918
-308.809172,100,23070.866937
-315.091028,100,23079.543986
-311.248374,100,23094.554311
-67.947883,22,23097.807564
-68.590251,22,23100.149842
-92.491325,30,23103.129137
-310.002407,100,23111.590055
-90.669835,29,23113.96871
-309.216433,100,23123.913039
-71.041317,23,23127.905964
-92.311248,30,23131.342942
-311.1359,100,23146.586784
-308.422459,100,23172.08839
-310.817458,100,23180.685986
-89.51031,29,23183.606083
-83.855075,27,23186.038711
-87.206196,28,23189.603234
-310.630073,100,23198.043518
-311.142495,100,23205.787143
-89.712328,29,23208.302728
-90.790554,29,23210.519849
-96.126439,31,23214.15667
-87.921608,28,23217.584708
-308.35361,100,23232.968372
-93.498964,30,23235.134545
-311.04527,100,23243.332472
-80.051026,26,23245.852198
-312.178297,100,23252.979326
-90.3514,29,23257.120005
-308.582789,100,23274.098031
-308.16751,100,23286.084282
-313.795757,100,23292.465819
-308.538511,100,23302.021859
-99.745352,32,23304.571123
-93.110931,30,23307.124345
-310.885823,100,23315.054416
-309.044344,100,23325.539435
-312.962899,100,23339.736319
-96.087885,31,23342.571056
-92.440757,30,23345.340101
-311.760065,100,23353.292796
-84.891965,27,23355.291
-309.437924,100,23363.434692
-310.797421,100,23369.375395
-120.149667,39,23375.855152
-310.977798,100,23391.165867
-313.20463,100,23400.375405
-109.043929,35,23406.071402
-308.971482,100,23421.997196
-309.936525,100,23431.033811
-100.148299,32,23433.475912
-314.722981,100,23440.209844
-101.840012,33,23443.099762
-310.775474,100,23451.768875
-310.424168,100,23466.449657
-59.112542,19,23469.681117
-109.324331,35,23472.994831
-307.636997,100,23482.601292
-311.415892,100,23489.138138
-307.71727,100,23499.630449
-83.448916,27,23502.042134
-309.277281,100,23511.838016
-313.43781,100,23522.745037
-96.740436,31,23525.361286
-310.444149,100,23534.496309
-52.666991,17,23537.418303
-132.788822,43,23541.249897
-61.90393,20,23544.581016
-117.702779,38,23547.721183
-309.029358,100,23555.544292
-310.117649,100,23561.967804
-310.440234,100,23569.690283
-86.853429,28,23574.445864
-61.721903,20,23577.238137
-106.66626,34,23580.38649
-80.884611,26,23582.775345
-93.976765,30,23587.434471
-308.747073,100,23596.109356
-307.675452,100,23606.365629
-91.648838,29,23608.524896
-74.560832,24,23611.003458
-102.424764,33,23616.503967
-89.478671,29,23619.521451
-73.94643,24,23623.502901
-92.829896,30,23626.527679
-90.857077,29,23630.936454
-309.853821,100,23644.275693
-74.745812,24,23646.127287
-313.081607,100,23652.770875
-309.542093,100,23659.978427
-309.662747,100,23667.663005
-77.034274,25,23670.02028
-80.801352,26,23674.310318
-307.451718,100,23683.858482
-101.830173,33,23687.180174
-100.40072,32,23692.047551
-99.355812,32,23696.281491
-311.181403,100,23705.187758
-106.924301,34,23709.090512
-80.869892,26,23711.381064
-309.926428,100,23721.752528
-307.659964,100,23731.427716
-307.727172,100,23741.198525
-111.015193,36,23744.489443
-307.774027,100,23757.770079
-93.022868,30,23760.839729
-77.553036,25,23763.267942
-311.536553,100,23770.987862
-308.698525,100,23785.957129
-103.172785,33,23788.796754
-83.626603,27,23793.267834
-309.458573,100,23801.861366
-309.524297,100,23811.978238
-109.640153,35,23817.914443
-310.508029,100,23827.954974
-87.282235,28,23832.443984
-106.091892,34,23835.356195
-117.219619,38,23838.722495
-311.334625,100,23853.706843
-309.322601,100,23861.523875
-308.548288,100,23869.889743
-308.384926,100,23888.780231
-312.12186,100,23896.386126
-64.996823,21,23898.234436
-311.110014,100,23906.703436
-309.623493,100,23922.020317
-100.944166,32,23925.935281
-309.169227,100,23941.524291
-311.142841,100,23956.839919
-101.993511,33,23960.495947
-87.688314,28,23964.631947
-309.412398,100,23973.981847
-80.845581,26,23976.19254
-87.533617,28,23978.616657
-309.406893,100,23986.932812
-312.024591,100,23996.698192
-97.532978,31,23999.562845
-311.902597,100,24015.29495
-309.25938,100,24026.169157
-89.415052,29,24028.815953
-108.872316,35,24031.568784
-90.964436,29,24034.02533
-309.883611,100,24043.241046
-310.941171,100,24056.000772
-308.900817,100,24066.640661
-87.183371,28,24068.942959
-97.405429,31,24071.454668
-108.232777,35,24074.286299
-97.198393,31,24076.671655
-79.988254,26,24079.304948
-310.558786,100,24087.28372
-310.80469,100,24095.758627
-308.909931,100,24105.138229
-308.933665,100,24120.007436
-83.72049,27,24124.527577
-93.543849,30,24126.849235
-308.42907,100,24136.994361
-310.632716,100,24145.506443
-308.428348,100,24154.750455
-89.809982,29,24159.495364
-93.23986,30,24164.462579
-308.759396,100,24178.583304
-308.746011,100,24189.23325
-309.511409,100,24198.750633
-311.907466,100,24206.689866
-309.23949,100,24239.057687
-90.523291,29,24243.651602
-312.626775,100,24251.649572
-80.347552,26,24254.494687
-90.099213,29,24256.976369
-87.444904,28,24260.937244
-92.847834,30,24263.616428
-91.509707,29,24268.067132
-309.389684,100,24278.312437
-307.006488,100,24289.471029
-84.450248,27,24293.818436
-83.089346,27,24298.323325
-102.391621,33,24303.647128
-309.01482,100,24313.5283
-92.625501,30,24318.452513
-87.419173,28,24320.730147
-93.405746,30,24323.051433
-308.666142,100,24333.951414
