#{"t_start": 1738640811.392041, "env_id": "None"}
r,l,t
-309.571851,100,10088.090316
-309.323701,100,10100.607045
-308.443389,100,10114.339965
-307.098391,100,10125.432094
-309.167876,100,10136.295437
-308.686119,100,10147.559085
-308.52408,100,10160.526543
-308.932331,100,10172.593141
-307.392537,100,10184.802757
-305.416597,100,10197.284005
-78.067411,25,10199.900689
-306.725908,100,10212.611657
-307.653783,100,10226.525433
-307.549661,100,10238.131851
-306.545902,100,10250.870098
-307.107641,100,10262.405282
-308.894831,100,10326.079931
-307.510023,100,10338.201394
-307.735121,100,10353.77735
-305.571271,100,10367.921334
-308.497082,100,10380.589525
-309.268225,100,10391.344728
-308.405135,100,10404.265378
-306.939166,100,10417.475441
-308.178481,100,10428.418697
-309.304747,100,10439.156447
-307.128314,100,10451.691031
-72.030999,23,10453.790262
-71.877268,23,10455.727848
-307.190715,100,10470.25409
-309.14753,100,10481.89994
-308.584327,100,10494.174936
-307.826822,100,10506.18287
-308.454714,100,10520.732199
-309.270111,100,10534.16708
-308.981056,100,10544.795438
-78.071059,25,10547.673772
-308.802612,100,10560.707784
-306.763609,100,10573.956915
-309.011034,100,10587.209696
-307.900452,100,10599.115666
-308.886901,100,10610.937672
-309.072895,100,10623.38712
-307.439448,100,10638.322295
-310.482186,100,10651.284751
-307.350797,100,10664.690968
-307.632481,100,10677.169309
-307.953946,100,10690.219315
-308.34603,100,10703.969886
-307.747887,100,10716.52294
-304.164778,100,10731.237502
-309.298386,100,10742.996945
-308.275038,100,10754.101537
-307.373294,100,10766.832837
-306.392915,100,10778.886144
-308.005285,100,10791.386087
-62.245405,20,10794.343716
-308.595725,100,10807.164133
-308.169095,100,10820.781697
-308.7819,100,10832.648331
-59.187299,19,10834.857811
-308.802791,100,10845.882336
-75.057155,24,10848.351477
-307.784794,100,10860.081245
-71.704496,23,10862.228142
-94.363536,30,10864.7086
-307.494841,100,10875.046322
-307.866803,100,10888.864313
-308.879172,100,10900.460498
-306.953648,100,10911.44396
-65.445337,21,10913.329304
-88.003754,28,10916.351775
-65.471116,21,10918.677473
-65.218619,21,10920.599055
-308.200002,100,10933.374655
-81.566901,26,10936.047786
-307.09373,100,10950.290927
-308.48214,100,10961.8469
-308.789263,100,10976.065406
-305.194137,100,10990.586695
-68.451145,22,10993.246645
-69.142642,22,10995.847834
-56.142497,18,10998.458934
-309.483977,100,11013.050295
-68.605468,22,11015.23064
-309.416778,100,11027.639773
-55.727741,18,11029.708153
-309.138577,100,11042.147461
-89.998727,29,11045.658376
-309.458565,100,11057.836031
-308.507497,100,11073.697763
-306.085944,100,11085.782271
-109.357494,35,11089.270117
-46.706283,15,11090.945928
-309.711346,100,11102.403224
-306.939251,100,11115.21161
-307.276203,100,11128.716261
-308.455811,100,11141.906502
-59.48874,19,11144.31044
-308.059794,100,11156.552392
-307.862409,100,11167.968029
-307.379566,100,11181.600838
-59.433487,19,11184.13412
-307.820081,100,11196.716672
-78.757511,25,11199.145857
-307.999966,100,11212.610204
-62.137704,20,11214.97505
-307.145049,100,11228.505485
-65.288986,21,11230.769988
-65.422634,21,11233.441869
-309.097999,100,11248.108832
-71.757771,23,11250.458119
-307.124954,100,11262.278708
-52.900547,17,11263.898636
-307.051849,100,11275.266797
-68.683654,22,11277.585358
-308.501649,100,11289.604254
-309.032137,100,11302.786153
-308.377883,100,11317.083272
-85.071232,27,11320.010086
-307.867232,100,11333.393011
-308.488879,100,11345.486351
-309.346613,100,11358.796767
-71.489631,23,11362.75622
-307.598114,100,11373.807438
-84.542155,27,11376.560801
-306.81209,100,11387.804714
-78.018429,25,11390.950765
-309.345787,100,11401.079409
-65.467747,21,11402.974097
-308.843964,100,11416.096156
-309.437486,100,11429.0427
-68.695825,22,11431.832304
-68.684144,22,11434.12198
-37.571403,12,11435.680246
-308.136738,100,11449.321301
-309.492339,100,11463.695458
-308.630224,100,11475.028504
-307.961351,100,11491.132176
-310.192024,100,11499.591305
-308.87236,100,11512.38305
-68.347682,22,11515.418645
-308.007507,100,11530.240444
-62.478339,20,11532.425205
-71.981639,23,11534.796144
-155.171882,50,11542.906961
-308.471594,100,11556.466588
-309.475571,100,11569.241646
-308.554188,100,11581.907403
-306.978647,100,11632.269991
-309.210249,100,11646.152951
-306.892735,100,11658.031542
-308.579563,100,11670.285846
-72.376863,23,11672.74332
-306.895739,100,11685.218635
-50.325692,16,11686.584488
-308.169134,100,11698.118607
-65.208652,21,11700.337871
-75.326209,24,11702.713199
-310.00685,100,11713.147067
-56.535677,18,11715.057642
-50.211684,16,11717.236454
-307.934231,100,11733.070198
-84.443817,27,11736.144319
-47.037103,15,11737.73979
-308.069251,100,11751.986617
-307.630042,100,11765.769634
-66.546646,21,11768.016266
-72.026493,23,11770.966506
-307.782461,100,11784.23
-309.228742,100,11795.518279
-311.445001,100,11806.271529
-308.914596,100,11815.751926
-306.687281,100,11827.691528
-308.261253,100,11841.90516
-63.291555,20,11844.581421
-46.970604,15,11846.694731
-66.350874,21,11848.615036
-46.690293,15,11850.785051
-309.6488,100,11862.304893
-72.543001,23,11864.889088
-307.530206,100,11875.684489
-307.866058,100,11889.021105
-308.492286,100,11902.45203
-34.327573,11,11904.254243
-308.500177,100,11917.395846
-308.041191,100,11930.118169
-308.303202,100,11940.83576
-309.142958,100,11953.722885
-309.246147,100,11966.050871
-308.889628,100,11980.117165
-306.6252,100,11992.901843
-308.341639,100,12004.263608
-53.583868,17,12006.348567
-309.332033,100,12019.010851
-310.509053,100,12031.998017
-309.721238,100,12042.383475
-148.469852,48,12047.7278
-308.29997,100,12060.288915
-308.102761,100,12070.454583
-43.982464,14,12072.093019
-307.045458,100,12086.905411
-307.102277,100,12100.301596
-69.425041,22,12102.425955
-62.528945,20,12104.296628
-306.804885,100,12116.410127
-305.679624,100,12128.555511
-309.138238,100,12143.452523
-309.518764,100,12156.079928
-308.432237,100,12168.909104
-308.405882,100,12179.878897
-31.164158,10,12180.936593
-308.666601,100,12194.184664
-308.212663,100,12207.602004
-308.053763,100,12219.978984
-40.721993,13,12221.575347
-308.620151,100,12234.010488
-307.43877,100,12246.510128
-307.31031,100,12260.561399
-309.286502,100,12272.85951
-308.198363,100,12285.356669
-309.326469,100,12298.359071
-309.05793,100,12310.96289
-308.58191,100,12326.763807
-307.501943,100,12339.050688
-307.901838,100,12351.852503
-309.030691,100,12365.113956
-308.28053,100,12378.539495
-307.76744,100,12393.275579
-308.631768,100,12405.734858
-307.125776,100,12417.648507
-309.339408,100,12429.649878
-311.322818,100,12441.669005
-309.254926,100,12454.49152
-123.988241,40,12460.460785
-95.765003,31,12465.340497
-308.117608,100,12479.911855
-310.215547,100,12491.292172
-263.426011,85,12505.094116
-308.181501,100,12518.756457
-308.256091,100,12532.573912
-193.746394,63,12541.64386
-311.389506,100,12551.057028
-308.053662,100,12565.754636
-89.89584,29,12569.311827
-310.168143,100,12581.150765
-308.554873,100,12592.723525
-43.895346,14,12594.238186
-309.197872,100,12606.093034
-60.197889,19,12607.965483
-308.536314,100,12623.645633
-308.639338,100,12637.095074
-308.702188,100,12648.938158
-222.271631,72,12660.37198
-308.918021,100,12672.935153
-308.849323,100,12688.348105
-308.365106,100,12701.453894
-161.036321,52,12707.279097
-69.035289,22,12709.278234
-308.529459,100,12722.485213
-308.65075,100,12735.469303
-309.402642,100,12750.458473
-309.412374,100,12762.21543
-74.359605,24,12764.817612
-200.350314,65,12772.079465
-308.871876,100,12784.531473
-308.178985,100,12798.329476
-309.802936,100,12811.407831
-308.300575,100,12825.320772
-75.394125,24,12828.389701
-313.146924,100,12838.300559
-308.488947,100,12851.700954
-309.323602,100,12867.450137
-309.241108,100,12877.581244
-308.167275,100,12890.378539
-308.977847,100,12962.754852
-309.059478,100,12975.93048
-309.707769,100,12989.640526
-115.286466,37,12993.782044
-308.475275,100,13007.324602
-308.5247,100,13020.439475
-308.029016,100,13033.004404
-308.113553,100,13049.321437
-308.538725,100,13062.077663
-309.587942,100,13074.656447
-306.550645,100,13087.887236
-308.346561,100,13100.947524
-308.693601,100,13116.712137
-308.345313,100,13130.706989
-66.733633,21,13132.592423
-65.452167,21,13134.836687
-310.643497,100,13146.827837
-308.727164,100,13162.310045
-308.741094,100,13178.012926
-308.406125,100,13191.392674
-308.98799,100,13204.345943
-307.775189,100,13214.941107
-307.620678,100,13228.026855
-81.601952,26,13230.976972
-310.434941,100,13245.931319
-310.417976,100,13258.968358
-307.826727,100,13272.024948
-307.018294,100,13286.563633
-307.783237,100,13299.769675
-72.798353,23,13302.089053
-308.82975,100,13317.953967
-309.625279,100,13330.434728
-309.032706,100,13343.767019
-56.270237,18,13345.954326
-309.133254,100,13359.767088
-308.140668,100,13372.414519
-308.758403,100,13383.873956
-309.419891,100,13396.115701
-306.976045,100,13411.969959
-307.222458,100,13423.238236
-62.573353,20,13425.509745
-309.179286,100,13440.529684
-309.701364,100,13453.784685
-308.300041,100,13467.590449
-59.309656,19,13469.820398
-308.747298,100,13482.799495
-307.334117,100,13496.416624
-309.480996,100,13509.007989
-308.797942,100,13524.183534
-308.403239,100,13538.034911
-309.498291,100,13553.98176
-308.418991,100,13567.86288
-308.841289,100,13581.709758
-307.75434,100,13594.918788
-84.655528,27,13597.511533
-44.125719,14,13599.199861
-308.927993,100,13614.113047
-308.052862,100,13626.873079
-307.560004,100,13642.994787
-308.320725,100,13658.368014
-309.382305,100,13671.317367
-308.960377,100,13684.06766
-46.94055,15,13686.245731
-308.773765,100,13701.049893
-97.672503,31,13705.131308
-308.245145,100,13718.458117
-308.185209,100,13730.886899
-307.306832,100,13743.939988
-308.363517,100,13757.433803
-308.729777,100,13774.192194
-307.012745,100,13789.769349
-308.871238,100,13802.620054
-309.563514,100,13815.42712
-308.182736,100,13830.971701
-307.581545,100,13844.609653
-309.248458,100,13857.352032
-309.782534,100,13870.939831
-308.557758,100,13885.151587
-308.758991,100,13897.620386
-308.103133,100,13910.993045
-308.15821,100,13922.50572
-309.394878,100,13937.652562
-308.684712,100,13951.983412
-309.91139,100,13964.594264
-307.416679,100,13975.755839
-308.900548,100,13988.360452
-56.186904,18,13990.695248
-308.882506,100,14005.154399
-178.370352,58,14013.852366
-81.831853,26,14017.203375
-73.497334,23,14019.724602
-115.302367,37,14025.03286
-43.958591,14,14026.459784
-63.527867,20,14028.522017
-307.403445,100,14040.893039
-306.632762,100,14055.466642
-308.459423,100,14070.295955
-307.716952,100,14081.601027
-63.056463,20,14083.855795
-306.932198,100,14097.337141
-307.526015,100,14111.212338
-308.527168,100,14126.798948
-308.103962,100,14137.276828
-309.206972,100,14150.952485
-94.055582,30,14154.834832
-78.571692,25,14157.576393
-308.923674,100,14169.87263
-50.40093,16,14171.760023
-59.876537,19,14173.799442
-308.493709,100,14187.579375
-66.923498,21,14189.469383
-60.183847,19,14191.609174
-307.385527,100,14203.41325
-309.736849,100,14215.732386
-69.241119,22,14217.910099
-308.945019,100,14232.022888
-307.699738,100,14248.138277
-66.04518,21,14250.495041
-307.147653,100,14264.780625
-308.833677,100,14279.348556
-309.277399,100,14292.126487
-50.48168,16,14294.023814
-232.790615,75,14359.22649
-308.659189,100,14373.119399
-307.523195,100,14385.673762
-308.893325,100,14399.065341
-308.52707,100,14411.659358
-91.209068,29,14415.513728
-307.86002,100,14429.766993
-307.536267,100,14442.175675
-310.806137,100,14453.740315
-73.336078,23,14456.37983
-311.134004,100,14465.597411
-307.576692,100,14480.92971
-308.967197,100,14495.779338
-309.073608,100,14506.542916
-307.09388,100,14519.377307
-308.852059,100,14531.924788
-308.063092,100,14546.496763
-309.623762,100,14560.828786
-66.573671,21,14563.234102
-308.696684,100,14576.674362
-308.103311,100,14588.804826
-309.029164,100,14605.549868
-63.610601,20,14608.044626
-73.231717,23,14610.683106
-308.813424,100,14621.147271
-50.457945,16,14622.608189
-308.614248,100,14636.000372
-308.728019,100,14646.132678
-308.808179,100,14661.474837
-307.536801,100,14675.330333
-66.536611,21,14678.249152
-308.095735,100,14691.228174
-307.778206,100,14704.405215
-307.961274,100,14717.54087
-309.266522,100,14732.833359
-307.703538,100,14746.254719
-309.506044,100,14757.874032
-308.855111,100,14769.860487
-311.806105,100,14782.216074
-308.243538,100,14794.697558
-308.205748,100,14806.89497
-307.972898,100,14819.341187
-309.556427,100,14830.826895
-308.925811,100,14845.491749
-307.10731,100,14859.676109
-308.429419,100,14872.220772
-308.970878,100,14884.24939
-63.526301,20,14886.235845
-308.145049,100,14899.474803
-308.527332,100,14914.333519
-308.046855,100,14925.472937
-79.436582,25,14927.931925
-72.854555,23,14930.428453
-307.475523,100,14944.288258
-307.736155,100,14955.4101
-307.320629,100,14970.001266
-307.170033,100,14982.907728
-76.250541,24,14985.619747
-69.165656,22,14988.571314
-308.262437,100,15002.44444
-309.209507,100,15012.562474
-82.647813,26,15015.132037
-79.320464,25,15018.294386
-308.681498,100,15032.7769
-308.679654,100,15044.911401
-308.656292,100,15058.543322
-308.615973,100,15070.790561
-307.606409,100,15085.233729
-309.223119,100,15098.138549
-307.833382,100,15111.828516
-83.675236,27,15115.129952
-309.773496,100,15125.244507
-308.29229,100,15139.476233
-308.131809,100,15154.452053
-308.405521,100,15168.066027
-307.374954,100,15182.021289
-307.612272,100,15194.374285
-308.155594,100,15209.986998
-309.034299,100,15222.319098
-308.588644,100,15233.556596
-309.452275,100,15245.103829
-309.285879,100,15260.346772
-309.267614,100,15276.674506
-307.668488,100,15289.873811
-308.526586,100,15301.383396
-308.899845,100,15313.371224
-309.53071,100,15327.017683
-308.517651,100,15339.800905
-308.307548,100,15353.454732
-308.862102,100,15365.53798
-308.700559,100,15377.739345
-309.831241,100,15392.583658
-169.620021,55,15399.238213
-309.93451,100,15411.811
-309.019392,100,15424.749195
-308.404698,100,15438.877412
-47.184737,15,15441.094906
-309.256958,100,15455.576643
-53.467939,17,15457.461762
-63.063484,20,15459.443935
-308.271114,100,15471.820863
-308.767668,100,15484.816314
-310.168373,100,15496.946112
-308.331421,100,15510.31214
-71.520012,23,15513.202715
-307.269395,100,15528.086349
-308.90084,100,15539.894033
-309.102269,100,15551.084394
-248.121429,80,15561.464808
-92.755788,30,15565.524546
-309.102203,100,15578.786558
-181.264811,59,15587.386735
-308.417894,100,15600.086102
-53.617653,17,15602.559328
-92.181119,30,15607.077344
-307.517198,100,15621.248694
-307.334697,100,15635.005726
-308.874333,100,15647.872437
-308.866358,100,15703.442196
-309.380494,100,15715.324536
-309.09756,100,15728.949998
-308.320527,100,15742.592241
-307.714968,100,15755.985039
-310.691134,100,15767.512415
-196.976928,64,15776.797509
-307.87109,100,15790.616467
-308.84138,100,15802.65765
-309.256169,100,15816.603749
-309.205643,100,15830.622032
-310.064151,100,15842.886805
-68.897447,22,15845.46094
-308.953191,100,15857.497054
-310.474347,100,15872.021676
-308.286343,100,15884.255063
-309.6972,100,15896.275916
-309.220991,100,15907.981171
-309.380414,100,15921.858315
-310.14165,100,15933.490791
-308.578639,100,15946.719585
-84.735103,27,15949.509522
-65.988994,21,15952.14635
-308.776456,100,15964.644337
-308.385086,100,15974.450164
-308.244271,100,15988.869343
-307.978376,100,16001.849444
-308.50352,100,16015.538907
-66.383866,21,16017.87864
-156.406842,50,16023.39566
-309.107893,100,16034.821929
-309.73411,100,16050.340279
-62.934564,20,16052.765129
-309.970722,100,16064.950463
-53.631951,17,16067.295636
-309.379134,100,16081.601038
-308.947902,100,16095.128772
-308.437551,100,16108.477859
-62.347372,20,16111.593021
-47.102775,15,16113.426789
-308.628371,100,16125.981462
-309.183171,100,16138.660937
-313.981766,100,16148.638414
-310.709696,100,16161.684328
-308.993695,100,16174.526023
-309.465706,100,16186.187245
-307.619383,100,16198.566488
-309.179436,100,16212.976688
-308.86993,100,16227.348378
-308.173473,100,16241.283765
-308.997752,100,16254.308006
-69.337858,22,16256.932811
-307.579009,100,16271.977374
-310.170163,100,16285.741729
-308.508304,100,16301.45198
-307.825367,100,16315.142194
-309.475888,100,16328.355857
-309.319805,100,16343.060917
-47.22006,15,16345.364543
-309.518654,100,16357.899753
-307.171708,100,16369.539448
-310.391015,100,16380.478847
-326.99065,100,16390.0191
-309.326437,100,16405.200467
-74.377553,24,16408.916298
-89.490308,29,16413.163585
-77.477037,25,16416.681552
-308.738844,100,16429.221213
-307.394366,100,16441.636923
-309.593686,100,16452.275467
-56.589564,18,16454.144784
-65.061752,21,16457.601989
-74.029634,24,16461.760974
-309.299617,100,16475.635589
-75.00504,24,16478.480108
-68.530564,22,16480.745477
-309.276124,100,16493.137715
-309.822005,100,16506.915156
-309.422075,100,16518.924119
-308.016482,100,16533.043481
-309.610669,100,16546.617233
-308.249762,100,16556.955661
-309.425226,100,16569.736719
-309.040552,100,16583.852893
-309.343145,100,16597.166095
-56.962754,18,16599.315735
-53.02298,17,16601.449351
-309.184091,100,16613.897188
-61.71802,20,16616.745328
-309.771417,100,16627.738749
-47.148597,15,16629.372503
-101.715584,33,16634.028273
-308.95294,100,16648.128907
-72.913992,23,16650.868136
-309.319515,100,16663.256995
-307.167384,100,16676.003244
-309.497202,100,16688.218924
-44.023276,14,16689.677321
-309.089242,100,16701.268328
-309.130124,100,16715.73527
-309.142621,100,16729.152683
-309.483548,100,16741.008812
-308.671098,100,16754.011829
-60.079133,19,16755.888895
-71.110139,23,16759.510688
-56.270635,18,16762.08218
-308.883724,100,16775.691919
-308.195504,100,16789.329135
-308.224537,100,16803.115965
-63.661489,20,16805.168559
-50.085215,16,16807.328891
-61.902788,20,16809.713805
-308.681592,100,16823.141362
-66.040186,21,16825.29422
-67.951777,22,16827.656546
-59.864673,19,16830.350802
-309.035064,100,16842.536751
-237.345444,77,16850.61383
-57.17163,18,16852.393033
-60.130856,19,16854.532614
-308.306895,100,16867.787485
-65.436504,21,16870.827244
-309.128433,100,16885.86595
-47.320714,15,16888.057375
-37.585012,12,16889.550998
-52.748613,17,16892.253689
-62.100817,20,16895.222332
-53.915361,17,16897.283171
-76.020873,24,16900.466954
-66.168517,21,16903.132343
-309.022612,100,16915.381246
-309.0336,100,16928.810184
-66.681326,21,16930.957237
-66.041778,21,16933.486442
-53.667469,17,16935.425057
-308.457555,100,16949.450372
-56.840394,18,16951.488998
-72.22911,23,16954.759249
-53.636119,17,16956.418462
-70.100277,22,16958.567702
-310.456089,100,16970.077738
-99.403271,32,16973.641898
-82.737766,26,16977.006814
-309.071431,100,16989.417824
-311.665333,100,17031.364102
-65.283858,21,17033.824649
-79.223983,25,17036.002455
-309.380382,100,17048.343138
-73.372118,23,17050.926576
-43.862458,14,17052.983263
-71.739215,23,17056.37785
-65.349531,21,17060.04905
-72.081125,23,17064.099932
-49.888071,16,17066.055242
-66.335417,21,17068.095027
-309.071582,100,17078.533504
-49.763534,16,17080.246862
-65.050719,21,17082.685201
-82.497749,26,17085.820666
-309.698674,100,17096.916986
-311.044561,100,17111.826076
-308.617047,100,17127.427973
-307.61734,100,17139.534334
-40.570124,13,17141.417553
-198.665824,64,17148.974246
-308.93335,100,17161.924925
-307.672164,100,17176.282645
-307.491793,100,17190.486831
-102.074378,33,17194.014342
-308.416802,100,17206.242596
-72.939207,23,17209.010133
-155.739916,50,17214.827832
-307.767069,100,17226.465049
-75.336204,24,17229.303764
-308.882673,100,17243.221583
-66.645008,21,17245.469034
-53.396153,17,17247.760492
-308.412887,100,17259.628584
-66.32327,21,17261.649355
-308.848221,100,17272.190593
-81.958042,26,17274.548315
-34.355779,11,17275.532887
-69.881921,22,17277.59906
-73.689448,23,17279.570817
-62.041077,20,17281.775176
-70.120213,22,17284.520854
-308.631974,100,17297.64944
-52.575269,17,17300.649724
-76.305431,24,17304.839881
-56.536996,18,17307.61939
-63.588952,20,17309.810278
-81.318726,26,17313.07099
-40.622068,13,17315.006288
-309.035887,100,17327.306634
-65.25136,21,17330.228739
-307.564079,100,17341.623986
-309.935205,100,17351.948509
-76.332459,24,17354.462709
-308.948463,100,17368.349373
-308.033432,100,17380.344692
-309.995552,100,17392.208196
-67.958486,22,17395.367878
-50.016238,16,17397.367945
-62.834264,20,17399.844965
-309.471578,100,17411.726626
-306.790385,100,17428.379993
-53.486588,17,17430.376565
-40.519511,13,17432.331456
-309.440918,100,17443.550883
-308.975442,100,17455.918065
-49.733825,16,17458.156953
-72.608012,23,17461.001938
-63.023138,20,17463.761388
-59.314648,19,17465.787196
-310.087364,100,17478.004032
-50.215442,16,17480.459942
-54.005681,17,17483.50905
-142.383065,46,17489.617551
-43.982615,14,17491.566712
-57.011451,18,17493.548589
-307.652803,100,17505.969285
-78.935718,25,17508.090325
-82.42483,26,17510.376067
-308.52512,100,17521.965988
-309.590343,100,17532.388206
-82.669193,26,17534.908228
-56.790682,18,17536.694057
-75.963953,24,17540.328597
-59.818439,19,17543.604464
-66.792298,21,17546.131247
-62.060429,20,17548.5571
-88.337931,28,17551.134475
-53.804478,17,17553.263081
-69.620961,22,17555.635641
-47.227776,15,17557.557399
-308.218989,100,17570.643825
-71.904557,23,17572.915864
-66.695388,21,17574.881735
-63.461557,20,17577.21687
-73.457103,23,17579.611136
-53.619716,17,17581.54117
-65.236167,21,17584.225049
-97.591457,31,17587.208991
-59.691618,19,17589.277937
-69.260377,22,17591.748886
-50.336892,16,17593.895238
-50.108703,16,17595.654892
-43.978309,14,17597.549784
-68.496053,22,17600.726284
-72.272662,23,17603.93352
-68.418365,22,17606.883094
-62.762018,20,17609.468593
-73.255928,23,17611.868653
-53.09701,17,17613.778737
-86.283092,27,17616.470829
-76.391421,24,17618.903049
-66.006136,21,17620.937367
-71.92664,23,17623.404382
-72.090432,23,17625.702559
-63.066833,20,17628.174468
-307.908327,100,17639.814599
-73.045172,23,17642.445258
-66.09776,21,17645.639568
-65.266161,21,17648.298115
-73.793963,23,17650.674742
-81.399279,26,17653.318501
-50.213182,16,17655.295865
-69.751063,22,17658.20431
-68.986004,22,17661.677398
-71.876274,23,17665.07284
-73.010436,23,17667.61625
-53.514617,17,17669.8759
-63.204616,20,17672.220109
-68.63236,22,17675.547089
-79.735695,25,17678.397543
-53.495143,17,17680.73295
-195.541086,63,17687.43452
-66.516437,21,17689.179801
-73.196818,23,17691.499377
-85.924598,27,17694.956417
-66.631048,21,17697.731904
-69.659741,22,17700.405657
-85.667644,27,17703.546252
-79.32868,25,17706.427575
-310.18913,100,17718.814289
-89.149297,28,17723.103001
-55.569513,18,17725.829417
-309.272247,100,17737.208008
-308.812763,100,17747.140517
-72.265783,23,17749.822336
-60.147773,19,17752.108559
-79.701964,25,17755.314394
-79.026309,25,17758.852331
-56.445403,18,17761.503681
-75.955945,24,17764.730623
-63.053148,20,17767.341091
-69.212762,22,17769.716846
-76.302724,24,17772.452545
-53.354643,17,17774.594891
-50.115075,16,17776.490856
-68.604926,22,17779.931127
-91.39901,29,17783.919349
-79.697574,25,17787.093748
-66.245209,21,17789.371215
-65.876462,21,17791.537492
-67.915608,22,17794.096302
-63.700757,20,17795.969067
-307.139132,100,17807.52423
-56.398945,18,17809.526109
-81.882346,26,17812.378235
-76.299142,24,17814.895274
-78.859179,25,17817.313781
-309.123282,100,17827.859275
-55.570755,18,17830.313009
-62.818084,20,17832.607546
-66.964311,21,17834.926092
-68.373794,22,17838.752514
-69.386354,22,17841.671206
-76.709553,24,17844.766903
-73.097096,23,17847.563982
-69.700754,22,17849.919183
-76.283088,24,17852.594079
-308.60201,100,17866.047307
-310.351357,100,17877.511023
-83.22561,26,17880.445124
-65.527891,21,17882.681504
-56.719149,18,17884.736439
-60.06514,19,17886.993174
-69.675961,22,17889.00198
-53.626537,17,17890.942154
-73.358686,23,17892.924194
-58.759121,19,17895.265757
-56.483763,18,17897.637511
-53.506216,17,17900.358917
-307.971824,100,17913.366782
-40.409524,13,17914.862466
-309.799456,100,17926.806666
-43.621527,14,17928.285373
-56.574628,18,17930.338066
-59.322599,19,17932.992737
-62.140093,20,17935.540731
-314.607861,100,17945.246359
-308.884016,100,17960.846498
-56.226531,18,17963.931425
-75.338423,24,17967.045839
-76.411333,24,17969.9373
-62.722863,20,17972.395769
-82.76118,26,17975.640105
-66.775108,21,17978.403345
-76.433537,24,17980.948142
-62.871577,20,17983.352149
-61.999483,20,17986.491452
-62.373321,20,17989.125273
-309.4481,100,18001.174984
-52.452043,17,18002.84267
-73.252145,23,18005.275532
-66.010663,21,18007.632568
-66.312085,21,18009.527236
-72.501078,23,18012.266769
-56.241666,18,18015.20786
-66.31134,21,18018.258762
-56.643627,18,18020.984021
-63.143562,20,18024.436541
-63.338494,20,18027.068766
-66.352459,21,18029.844966
-75.62429,24,18032.798239
-76.27204,24,18035.445323
-73.236899,23,18038.404017
-309.972783,100,18051.181335
-72.02575,23,18053.927063
-63.475627,20,18056.231311
-157.664276,51,18063.957372
-69.902773,22,18066.148226
-309.834368,100,18078.677715
-66.505214,21,18081.900164
-59.770439,19,18084.635257
-68.744292,22,18087.846343
-62.819958,20,18090.89158
-75.544461,24,18094.277693
-82.397775,26,18097.440438
-66.571687,21,18099.452666
-59.646541,19,18101.481381
-69.475304,22,18104.59744
-82.843778,26,18106.683601
-66.632645,21,18109.039326
-62.981494,20,18111.501648
-63.045984,20,18114.040212
-69.674432,22,18116.548227
-309.624036,100,18128.714898
-72.766076,23,18131.077306
-66.405597,21,18132.861228
-59.035023,19,18135.347731
-63.227916,20,18137.912026
-56.5421,18,18140.47671
-47.106112,15,18142.49967
-69.640073,22,18145.497867
-308.649235,100,18156.92125
-50.166677,16,18158.891407
-50.18738,16,18161.050934
-65.68666,21,18163.284838
-56.644531,18,18165.589035
-76.286364,24,18168.116199
-53.143323,17,18170.431292
-79.65523,25,18173.903214
-46.93387,15,18176.207649
-59.857851,19,18178.443281
-82.26074,26,18181.446964
-46.552625,15,18183.657421
-78.932555,25,18186.914264
-309.96161,100,18198.63841
-60.143486,19,18201.97048
-60.103241,19,18204.474908
-47.124954,15,18206.540964
-46.733028,15,18208.428695
-76.096312,24,18210.898894
-46.79123,15,18212.535272
-69.399237,22,18215.151985
-59.808897,19,18217.526718
-76.788814,24,18220.210157
-60.277901,19,18222.744424
-70.213325,22,18225.237747
-83.395907,26,18228.005721
-310.190984,100,18239.56319
-50.293601,16,18240.991915
-76.5636,24,18243.688844
-73.478893,23,18253.912741
-66.355715,21,18256.384131
-59.554107,19,18259.346592
-66.877226,21,18262.254993
-73.211633,23,18265.371415
-63.774064,20,18267.592466
-310.256629,100,18281.408612
-73.092025,23,18283.657442
-40.742858,13,18285.37683
-76.285093,24,18288.115514
-76.496432,24,18290.726077
-66.091816,21,18292.886552
-79.704536,25,18295.646361
-310.590839,100,18306.394586
-76.882784,24,18308.740606
-311.37502,100,18321.605481
-53.416027,17,18324.108121
-72.840967,23,18327.407
-50.030124,16,18329.582657
-53.565781,17,18331.551152
-134.624425,43,18336.493848
-56.598514,18,18338.558261
-309.813017,100,18351.628633
-66.320361,21,18354.137512
-62.829538,20,18356.364583
-60.078622,19,18358.558404
-73.16552,23,18361.136295
-66.431592,21,18363.780948
-66.556906,21,18365.981048
-69.820805,22,18368.070163
-69.879003,22,18370.286588
-50.307323,16,18372.512176
-69.565016,22,18374.894955
-310.051497,100,18389.755342
-69.956748,22,18392.026234
-62.250053,20,18394.665751
-56.138571,18,18397.098921
-310.650597,100,18408.462628
-53.421146,17,18410.204087
-72.233712,23,18412.514867
-60.025642,19,18414.305535
-53.682261,17,18415.879498
-53.803247,17,18417.465771
-311.912536,100,18429.326702
-50.039239,16,18431.199443
-62.524882,20,18433.078232
-53.061994,17,18435.108324
-79.250454,25,18438.191931
-46.817321,15,18440.52607
-69.029779,22,18443.595334
-310.246634,100,18457.429653
-59.692035,19,18459.662871
-53.553249,17,18461.475912
-79.786578,25,18464.632033
-76.679869,24,18466.980457
-56.588944,18,18469.231943
-53.399965,17,18471.353814
